time,time_local,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-02-20 23:00:00,2021-02-21 00:00:00,6.1,2.6,78,0,,160,14,22,1018.9,0,1
2021-02-21 00:00:00,2021-02-21 01:00:00,5.2,2.2,81,0,0,150,14,19,1019,0,2
2021-02-21 01:00:00,2021-02-21 02:00:00,5.1,2.1,81,0,,150,16,22,1018.6,0,2
2021-02-21 02:00:00,2021-02-21 03:00:00,4.8,2,82,0,,150,15,22,1018.4,0,1
2021-02-21 03:00:00,2021-02-21 04:00:00,4.4,1.9,84,0,,150,15,22,1018.3,0,1
2021-02-21 04:00:00,2021-02-21 05:00:00,4.4,1.9,84,0,,150,15,22,1018.3,0,1
2021-02-21 05:00:00,2021-02-21 06:00:00,3.6,1.3,85,0,,150,12,18,1018.5,0,1
2021-02-21 06:00:00,2021-02-21 07:00:00,3.5,1.4,86,0,0,140,10,17,1018.4,0,1
2021-02-21 07:00:00,2021-02-21 08:00:00,3.8,1.5,85,0,,140,9,15,1018.8,3,1
2021-02-21 08:00:00,2021-02-21 09:00:00,6,2.5,78,0,,150,12,17,1019.2,60,3
2021-02-21 09:00:00,2021-02-21 10:00:00,8.1,3.2,71,0,,150,11,17,1019.4,60,3
2021-02-21 10:00:00,2021-02-21 11:00:00,10.8,3.8,62,0,,170,13,18,1019.5,60,3
2021-02-21 11:00:00,2021-02-21 12:00:00,13.2,4.1,54,0,,190,16,24,1019.4,60,3
2021-02-21 12:00:00,2021-02-21 13:00:00,14.7,4.1,49,0,0,200,18,27,1019,60,3
2021-02-21 13:00:00,2021-02-21 14:00:00,16,5,48,0,,190,16,22,1018.7,60,3
2021-02-21 14:00:00,2021-02-21 15:00:00,17,4.7,44,0,,180,15,22,1018.6,60,3
2021-02-21 15:00:00,2021-02-21 16:00:00,16.9,4.9,45,0,,200,12,18,1018.6,60,3
2021-02-21 16:00:00,2021-02-21 17:00:00,14.4,5.2,54,0,,160,14,22,1018.6,60,3
2021-02-21 17:00:00,2021-02-21 18:00:00,11.6,4.6,62,0,,160,13,20,1019,5,3
2021-02-21 18:00:00,2021-02-21 19:00:00,9.6,4.2,69,0,0,150,13,22,1019.3,0,3
2021-02-21 19:00:00,2021-02-21 20:00:00,8.1,4.1,76,0,,160,15,23,1019.5,0,2
2021-02-21 20:00:00,2021-02-21 21:00:00,7.1,3.2,76,0,,160,17,22,1019.7,0,2
2021-02-21 21:00:00,2021-02-21 22:00:00,6.1,2.2,76,0,,150,13,22,1020,0,1
2021-02-21 22:00:00,2021-02-21 23:00:00,4.1,1.1,81,0,,150,15,19,1020.5,0,2
2021-02-21 23:00:00,2021-02-22 00:00:00,3.1,1.1,87,0,,160,13,18,1020.7,0,2
2021-02-22 00:00:00,2021-02-22 01:00:00,2.1,0.2,87,0,0,150,11,19,1021.2,0,2
2021-02-22 01:00:00,2021-02-22 02:00:00,2.1,0.2,87,0,,150,13,18,1021.1,0,1
