time,time_local,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-01-16 23:00:00,2021-01-17 00:00:00,-1.1,-5.5,72,0,,340,8,15,1019.9,0,4
2021-01-17 00:00:00,2021-01-17 01:00:00,-1.2,-6,70,0,0,360,7,15,1019.5,0,4
2021-01-17 01:00:00,2021-01-17 02:00:00,-2.2,-5.3,79,0,,270,10,17,1019,0,4
2021-01-17 02:00:00,2021-01-17 03:00:00,-2.5,-5.5,80,0,,260,9,17,1018.6,0,4
2021-01-17 03:00:00,2021-01-17 04:00:00,-2.4,-5.2,81,0,,280,8,11,1018.2,0,4
2021-01-17 04:00:00,2021-01-17 05:00:00,-2.6,-5.2,82,0,,260,8,13,1018.4,0,4
2021-01-17 05:00:00,2021-01-17 06:00:00,-2.5,-5.3,81,0,,260,9,15,1018.5,0,4
2021-01-17 06:00:00,2021-01-17 07:00:00,-2.6,-4.8,85,0,0,260,6,9,1018.8,0,4
2021-01-17 07:00:00,2021-01-17 08:00:00,-2.4,-4.6,85,0,,260,3,5,1018.9,0,4
2021-01-17 08:00:00,2021-01-17 09:00:00,-2.2,-4.5,84,0,,260,5,8,1019.3,0,4
2021-01-17 09:00:00,2021-01-17 10:00:00,-1.7,-4.2,83,0,,240,4,5,1019.6,0,4
2021-01-17 10:00:00,2021-01-17 11:00:00,-1,-4.2,79,0,,200,3,5,1020.1,0,4
2021-01-17 11:00:00,2021-01-17 12:00:00,-0.5,-3.9,78,0,,170,3,5,1020.5,0,4
2021-01-17 12:00:00,2021-01-17 13:00:00,-0.4,-3.9,77,0,0,130,4,8,1020.6,0,4
2021-01-17 13:00:00,2021-01-17 14:00:00,-0.5,-4.2,76,0,,160,3,9,1020.5,0,4
2021-01-17 14:00:00,2021-01-17 15:00:00,-0.5,-4,77,0,,250,3,8,1020.8,0,4
2021-01-17 15:00:00,2021-01-17 16:00:00,-0.5,-4.4,75,0,,110,5,15,1021.1,0,4
2021-01-17 16:00:00,2021-01-17 17:00:00,-0.9,-4.3,78,0,,120,7,13,1021.5,0,4
2021-01-17 17:00:00,2021-01-17 18:00:00,-1.2,-4.2,80,0,,110,9,13,1022.1,0,4
2021-01-17 18:00:00,2021-01-17 19:00:00,-1.6,-4.4,81,0,0,110,9,13,1022.5,0,4
2021-01-17 19:00:00,2021-01-17 20:00:00,-2.5,-4.7,85,0,,120,9,11,1022.5,0,3
2021-01-17 20:00:00,2021-01-17 21:00:00,-3.3,-5.3,86,0,,120,10,13,1022.5,0,3
2021-01-17 21:00:00,2021-01-17 22:00:00,-3.9,-5.9,86,0,,130,9,15,1022.6,0,2
2021-01-17 22:00:00,2021-01-17 23:00:00,-4.7,-6.4,88,0,,140,8,11,1022.4,0,2
2021-01-17 23:00:00,2021-01-18 00:00:00,-5,-6.5,89,0,,130,8,13,1022.3,0,2
2021-01-18 00:00:00,2021-01-18 01:00:00,-5,-6.2,91,0,0,150,10,14,1022.1,0,4
2021-01-18 01:00:00,2021-01-18 02:00:00,-5.4,-6.8,90,0,,150,11,15,1021.6,0,2
2021-01-18 02:00:00,2021-01-18 03:00:00,-5.8,-7,91,0,,140,8,13,1021.4,0,1
2021-01-18 03:00:00,2021-01-18 04:00:00,-5.8,-6.9,92,0,,120,8,11,1021.1,0,3
2021-01-18 04:00:00,2021-01-18 05:00:00,-5,-6.1,92,0,,120,8,13,1020.9,0,4
2021-01-18 05:00:00,2021-01-18 06:00:00,-4.6,-6.1,89,0,,140,8,13,1020.7,0,4
2021-01-18 06:00:00,2021-01-18 07:00:00,-4.5,-6.3,87,0,0,150,10,17,1020.6,0,14
2021-01-18 07:00:00,2021-01-18 08:00:00,-4.4,-6.1,88,0,,160,8,13,1020.8,0,14
2021-01-18 08:00:00,2021-01-18 09:00:00,-4.2,-5.4,91,0.1,,170,8,19,1020.9,0,14
2021-01-18 09:00:00,2021-01-18 10:00:00,-3.6,-4.9,91,0,,170,8,13,1020.6,0,14
2021-01-18 10:00:00,2021-01-18 11:00:00,-3,-4.6,89,0,,180,7,11,1020.7,0,14
2021-01-18 11:00:00,2021-01-18 12:00:00,-2.3,-3.4,92,0,,180,9,13,1020.2,0,14
2021-01-18 12:00:00,2021-01-18 13:00:00,-1.6,-2.4,94,0,0,190,9,13,1019.6,0,14
2021-01-18 13:00:00,2021-01-18 14:00:00,-0.9,-1.3,97,0,,190,8,13,1018.9,0,14
2021-01-18 14:00:00,2021-01-18 15:00:00,0.1,-0.3,97,0,,190,7,11,1018.6,0,4
2021-01-18 15:00:00,2021-01-18 16:00:00,0.6,0,96,0,,180,8,13,1018.2,0,7
2021-01-18 16:00:00,2021-01-18 17:00:00,1.1,0.7,97,0.2,,190,12,17,1017.6,0,7
2021-01-18 17:00:00,2021-01-18 18:00:00,1.8,1.1,95,0.7,,220,18,30,1017.2,0,7
2021-01-18 18:00:00,2021-01-18 19:00:00,2.1,1.2,94,0.6,0,240,25,44,1016.9,0,7
2021-01-18 19:00:00,2021-01-18 20:00:00,2.2,1.5,95,0.2,,230,22,32,1016.6,0,7
2021-01-18 20:00:00,2021-01-18 21:00:00,2.2,1.5,95,0.6,,240,26,36,1016.2,0,7
2021-01-18 21:00:00,2021-01-18 22:00:00,2,1.3,95,0.5,,240,25,38,1016.1,0,7
2021-01-18 22:00:00,2021-01-18 23:00:00,2.3,1.6,95,0.5,,250,24,35,1015.9,0,7
2021-01-18 23:00:00,2021-01-19 00:00:00,2.6,2,96,0.4,,250,24,33,1015.9,0,7
2021-01-19 00:00:00,2021-01-19 01:00:00,2.5,1.8,95,0.3,0,240,21,30,1015.6,0,7
2021-01-19 01:00:00,2021-01-19 02:00:00,2.4,1.5,94,0,,240,19,28,1015.2,0,4
2021-01-19 02:00:00,2021-01-19 03:00:00,2.4,1.5,94,0,,240,18,25,1015.1,0,4
2021-01-19 03:00:00,2021-01-19 04:00:00,2.5,1.6,94,0,,240,17,26,1014.8,0,4
2021-01-19 04:00:00,2021-01-19 05:00:00,2.5,1.5,93,0,,240,19,26,1014.5,0,4
