time,time_local,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-01-24 18:00:00,2021-01-24 19:00:00,1.1,1.1,100,0,0,10,4,9,997.5,0,4
2021-01-24 19:00:00,2021-01-24 20:00:00,1.1,1.1,100,0,,310,4,8,997.8,0,4
2021-01-24 20:00:00,2021-01-24 21:00:00,1.1,1.1,100,0,,300,5,9,998,0,7
2021-01-24 21:00:00,2021-01-24 22:00:00,1.1,1.1,100,0,,290,5,11,998.5,0,4
2021-01-24 22:00:00,2021-01-24 23:00:00,1.1,1.1,100,0,,260,5,8,998.6,0,4
2021-01-24 23:00:00,2021-01-25 00:00:00,1.1,1.1,100,0,,270,8,17,998.9,0,4
2021-01-25 00:00:00,2021-01-25 01:00:00,1.1,1.1,100,0,0,260,11,14,999.1,0,4
2021-01-25 01:00:00,2021-01-25 02:00:00,1.1,1.1,100,0,,250,9,15,999.2,0,4
2021-01-25 02:00:00,2021-01-25 03:00:00,1.1,1.1,100,0,,260,11,15,999.4,0,4
2021-01-25 03:00:00,2021-01-25 04:00:00,0.1,0.1,100,0,,270,11,21,999.6,0,4
2021-01-25 04:00:00,2021-01-25 05:00:00,0.1,-0.9,93,0,,270,9,21,1000,0,4
2021-01-25 05:00:00,2021-01-25 06:00:00,0.1,-0.9,93,0,,270,5,15,1000.4,0,4
2021-01-25 06:00:00,2021-01-25 07:00:00,0.1,-0.9,93,0,0,250,8,13,1000.6,0,4
2021-01-25 07:00:00,2021-01-25 08:00:00,0.1,0.1,100,0,,230,13,18,1000.9,0,4
2021-01-25 08:00:00,2021-01-25 09:00:00,1.1,0.1,93,0,,250,13,18,1001.5,0,4
2021-01-25 09:00:00,2021-01-25 10:00:00,1.1,0.1,93,0,,270,15,17,1001.9,0,4
2021-01-25 10:00:00,2021-01-25 11:00:00,1.1,0.1,93,0,,260,11,21,1002.6,0,4
2021-01-25 11:00:00,2021-01-25 12:00:00,2.1,0.2,87,0,,260,17,21,1002.9,0,4
2021-01-25 12:00:00,2021-01-25 13:00:00,2.1,0.2,87,0,0,270,15,24,1003.2,0,4
2021-01-25 13:00:00,2021-01-25 14:00:00,3.1,0.2,81,0,,270,17,25,1003.3,1,4
2021-01-25 14:00:00,2021-01-25 15:00:00,3.1,-0.9,75,0,,290,17,28,1003.6,7,4
2021-01-25 15:00:00,2021-01-25 16:00:00,2.1,-0.8,81,0,,300,15,28,1004.1,21,4
2021-01-25 16:00:00,2021-01-25 17:00:00,2.1,-0.8,81,0,,300,11,22,1005,0,4
2021-01-25 17:00:00,2021-01-25 18:00:00,1.1,-0.8,87,0,,300,15,22,1005.7,0,4
2021-01-25 18:00:00,2021-01-25 19:00:00,1.1,-0.8,87,0,0,290,11,18,1006.2,0,4
2021-01-25 19:00:00,2021-01-25 20:00:00,1.1,-0.8,87,0,,280,13,27,1006.6,0,4
2021-01-25 20:00:00,2021-01-25 21:00:00,1.1,-0.8,87,0,,260,9,22,1007.2,0,4
2021-01-25 21:00:00,2021-01-25 22:00:00,1.1,0.1,93,0,,260,9,15,1007.8,0,4
2021-01-25 22:00:00,2021-01-25 23:00:00,1.1,0.1,93,0,,250,9,15,1008.2,0,14
2021-01-25 23:00:00,2021-01-26 00:00:00,1.1,0.1,93,0,,250,11,15,1008.4,0,4
2021-01-26 00:00:00,2021-01-26 01:00:00,0.1,-0.9,93,0,0,250,9,15,1008.6,0,14
2021-01-26 01:00:00,2021-01-26 02:00:00,0.1,-0.9,93,0,,260,11,13,1008.9,0,4
2021-01-26 02:00:00,2021-01-26 03:00:00,1.1,-0.8,87,0,,260,11,17,1009.1,0,4
2021-01-26 03:00:00,2021-01-26 04:00:00,0.1,-0.9,93,0,,260,11,17,1009.3,0,4
2021-01-26 04:00:00,2021-01-26 05:00:00,-0.9,-1.9,93,0,,260,11,17,1009.5,0,2
2021-01-26 05:00:00,2021-01-26 06:00:00,-1.9,-2.9,93,0,,230,9,13,1009.7,0,1
2021-01-26 06:00:00,2021-01-26 07:00:00,-2.9,-3.9,93,0,0,230,11,14,1009.9,0,1
2021-01-26 07:00:00,2021-01-26 08:00:00,-2.9,-3.9,93,0,,230,9,15,1010.3,0,3
2021-01-26 08:00:00,2021-01-26 09:00:00,-1.9,-2.9,93,0,,230,11,15,1010.5,0,3
2021-01-26 09:00:00,2021-01-26 10:00:00,-0.9,-1.9,93,0,,230,5,14,1011,0,4
2021-01-26 10:00:00,2021-01-26 11:00:00,0.1,-2,86,0,,260,9,13,1011.4,35,2
2021-01-26 11:00:00,2021-01-26 12:00:00,2.1,-0.8,81,0,,260,13,17,1011.5,60,3
2021-01-26 12:00:00,2021-01-26 13:00:00,2.1,-0.8,81,0,0,250,13,18,1011.5,60,3
2021-01-26 13:00:00,2021-01-26 14:00:00,3.1,-0.9,75,0,,280,18,26,1011.5,51,3
2021-01-26 14:00:00,2021-01-26 15:00:00,3.1,-0.9,75,0,,280,17,28,1012.1,8,4
2021-01-26 15:00:00,2021-01-26 16:00:00,2.1,-0.8,81,0,,300,15,24,1012.8,0,4
2021-01-26 16:00:00,2021-01-26 17:00:00,2.1,-0.8,81,0,,270,11,21,1012.9,0,4
2021-01-26 17:00:00,2021-01-26 18:00:00,2.1,-0.8,81,0,,270,18,28,1013.3,0,4
2021-01-26 18:00:00,2021-01-26 19:00:00,2.1,-0.8,81,0,0,260,17,31,1013.6,0,4
2021-01-26 19:00:00,2021-01-26 20:00:00,2.1,-0.8,81,0,,260,18,26,1013.6,0,4
2021-01-26 20:00:00,2021-01-26 21:00:00,2.1,-0.8,81,0,,280,28,41,1013.8,0,4
2021-01-26 21:00:00,2021-01-26 22:00:00,2.1,-0.8,81,0,,290,24,39,1014.4,0,4
2021-01-26 22:00:00,2021-01-26 23:00:00,1.1,-2,80,0,,290,17,33,1014.9,0,4
2021-01-26 23:00:00,2021-01-27 00:00:00,1.1,-0.8,87,0,,280,13,27,1015,0,4
2021-01-27 00:00:00,2021-01-27 01:00:00,1.1,-0.8,87,0,0,280,17,22,1015,0,4
2021-01-27 01:00:00,2021-01-27 02:00:00,1.1,0.1,93,0,,280,18,29,1015,0,4
2021-01-27 02:00:00,2021-01-27 03:00:00,1.1,-0.8,87,0,,270,15,22,1014.9,0,4
2021-01-27 03:00:00,2021-01-27 04:00:00,0.1,-0.9,93,0,,260,13,21,1014.9,0,4
2021-01-27 04:00:00,2021-01-27 05:00:00,-1.9,-2.9,93,0,,250,13,16,1015.1,0,2
2021-01-27 05:00:00,2021-01-27 06:00:00,-0.9,-1.9,93,0,,230,9,13,1015,0,4
2021-01-27 06:00:00,2021-01-27 07:00:00,-0.9,-0.9,100,0,0,240,9,13,1014.7,0,4
2021-01-27 07:00:00,2021-01-27 08:00:00,0.1,-0.9,93,0,,220,9,13,1014.6,0,4
2021-01-27 08:00:00,2021-01-27 09:00:00,0.1,-0.9,93,0,,220,11,13,1014.6,0,4
2021-01-27 09:00:00,2021-01-27 10:00:00,0.1,0.1,100,0,,220,13,17,1014.5,0,4
2021-01-27 10:00:00,2021-01-27 11:00:00,1.1,0.1,93,0,,210,9,17,1014.2,0,3
2021-01-27 11:00:00,2021-01-27 12:00:00,3.1,0.2,81,0,,200,13,18,1013.8,39,2
2021-01-27 12:00:00,2021-01-27 13:00:00,4.1,0.1,75,0,0,220,11,18,1013.4,60,2
2021-01-27 13:00:00,2021-01-27 14:00:00,5.1,0.1,70,0,,220,17,21,1012.8,60,3
2021-01-27 14:00:00,2021-01-27 15:00:00,4.1,0.1,75,0,,220,11,25,1012.3,51,3
2021-01-27 15:00:00,2021-01-27 16:00:00,4.1,-0.9,70,0,,190,15,23,1011.7,57,3
2021-01-27 16:00:00,2021-01-27 17:00:00,2.1,-1.9,75,0,,190,15,22,1011.7,13,3
2021-01-27 17:00:00,2021-01-27 18:00:00,2.1,-1.9,75,0,,190,17,24,1011.5,0,3
2021-01-27 18:00:00,2021-01-27 19:00:00,1.1,-2,80,0,0,200,15,21,1011.4,0,3
2021-01-27 19:00:00,2021-01-27 20:00:00,0.1,-2,86,0,,180,15,21,1010.7,0,4
2021-01-27 20:00:00,2021-01-27 21:00:00,1.1,-2,80,0,,190,17,24,1010.1,0,4
2021-01-27 21:00:00,2021-01-27 22:00:00,1.1,-2,80,0,,190,15,22,1009.7,0,4
2021-01-27 22:00:00,2021-01-27 23:00:00,1.1,-0.8,87,0,,190,13,20,1009.3,0,4
2021-01-27 23:00:00,2021-01-28 00:00:00,2.1,-0.8,81,0,,210,17,26,1009.1,0,14
2021-01-28 00:00:00,2021-01-28 01:00:00,1.1,0.1,93,0,0,200,18,28,1008.2,0,14
2021-01-28 01:00:00,2021-01-28 02:00:00,1.1,0.1,93,0,,200,18,27,1007.5,0,7
2021-01-28 02:00:00,2021-01-28 03:00:00,2.1,1.1,93,0,,220,21,29,1006.8,0,7
2021-01-28 03:00:00,2021-01-28 04:00:00,2.1,1.1,93,0.2,,240,21,31,1006.2,0,7
2021-01-28 04:00:00,2021-01-28 05:00:00,2.1,2.1,100,0.3,,240,21,31,1005.6,0,7
2021-01-28 05:00:00,2021-01-28 06:00:00,3.1,2.1,93,0,,240,21,29,1005,0,7
2021-01-28 06:00:00,2021-01-28 07:00:00,3.1,2.1,93,0.1,0,240,22,30,1004.7,0,4
2021-01-28 07:00:00,2021-01-28 08:00:00,3.1,3.1,100,0,,240,21,28,1004.7,0,4
2021-01-28 08:00:00,2021-01-28 09:00:00,3.1,3.1,100,0,,270,17,26,1004.4,0,7
2021-01-28 09:00:00,2021-01-28 10:00:00,3.1,2.1,93,0,,330,13,27,1004.3,0,4
2021-01-28 10:00:00,2021-01-28 11:00:00,3.1,1.1,87,0,,310,15,21,1004.3,0,4
2021-01-28 11:00:00,2021-01-28 12:00:00,3.1,0.2,81,0,,340,9,18,1003.8,0,4
2021-01-28 12:00:00,2021-01-28 13:00:00,3.1,0.2,81,0,0,350,9,17,1003,0,4
2021-01-28 13:00:00,2021-01-28 14:00:00,3.1,0.2,81,0,,340,11,17,1002.6,0,4
2021-01-28 14:00:00,2021-01-28 15:00:00,3.1,-0.9,75,0,,360,9,15,1002.1,0,4
2021-01-28 15:00:00,2021-01-28 16:00:00,2.1,-1.9,75,0,,10,11,17,1001.6,0,3
2021-01-28 16:00:00,2021-01-28 17:00:00,1.1,-2,80,0,,10,13,18,1001.9,0,4
2021-01-28 17:00:00,2021-01-28 18:00:00,1.1,-2.8,75,0,,10,17,22,1002.6,0,4
2021-01-28 18:00:00,2021-01-28 19:00:00,0.1,-2.9,80,0,0,10,17,22,1003.1,0,4
2021-01-28 19:00:00,2021-01-28 20:00:00,-0.9,-3.9,80,0,,360,13,22,1003.7,0,4
2021-01-28 20:00:00,2021-01-28 21:00:00,-0.9,-3.9,80,0,,340,11,19,1004.3,0,3
2021-01-28 21:00:00,2021-01-28 22:00:00,-0.9,-3.9,80,0,,330,5,17,1004.2,0,3
2021-01-28 22:00:00,2021-01-28 23:00:00,-1.9,-3.9,86,0,,290,8,11,1004.2,0,3
2021-01-28 23:00:00,2021-01-29 00:00:00,-2.9,-3.9,93,0,,280,9,13,1004.8,0,3
2021-01-29 00:00:00,2021-01-29 01:00:00,-1.9,-3.9,86,0,0,290,9,17,1004.4,0,3
2021-01-29 01:00:00,2021-01-29 02:00:00,-2.9,-3.9,93,0,,290,5,11,1004.3,0,4
2021-01-29 02:00:00,2021-01-29 03:00:00,-2.9,-3.9,93,0,,240,11,13,1004.2,0,4
2021-01-29 03:00:00,2021-01-29 04:00:00,-2.9,-3.9,93,0,,250,8,13,1003.7,0,4
2021-01-29 04:00:00,2021-01-29 05:00:00,-2.9,-3.9,93,0,,250,5,9,1003.2,0,4
2021-01-29 05:00:00,2021-01-29 06:00:00,-2.9,-3.9,93,0,,80,5,8,1002.1,0,4
2021-01-29 06:00:00,2021-01-29 07:00:00,-2.9,-3.9,93,0,0,140,8,9,1001.1,0,4
2021-01-29 07:00:00,2021-01-29 08:00:00,-2.9,-3.9,93,0,,100,8,13,1000.8,0,4
2021-01-29 08:00:00,2021-01-29 09:00:00,-1.9,-3.9,86,0,,100,9,13,999.9,0,4
2021-01-29 09:00:00,2021-01-29 10:00:00,-1.9,-3.9,86,0,,110,11,15,999.2,0,4
2021-01-29 10:00:00,2021-01-29 11:00:00,-0.9,-3.9,80,0,,100,15,19,998.5,0,4
2021-01-29 11:00:00,2021-01-29 12:00:00,-0.9,-3.9,80,0,,110,15,20,997.9,0,4
2021-01-29 12:00:00,2021-01-29 13:00:00,0.1,-3.8,75,0,0,90,17,22,997,0,4
2021-01-29 13:00:00,2021-01-29 14:00:00,1.1,-5,64,0,,90,15,24,996,0,4
2021-01-29 14:00:00,2021-01-29 15:00:00,1.1,-5,64,0,,90,13,21,996.1,0,4
2021-01-29 15:00:00,2021-01-29 16:00:00,0.1,-3.8,75,0,,70,13,17,996.6,0,4
2021-01-29 16:00:00,2021-01-29 17:00:00,0.1,-3.8,75,0,,90,11,21,996.7,0,4
2021-01-29 17:00:00,2021-01-29 18:00:00,-0.9,-2.9,86,0,,90,9,22,996.5,0,14
2021-01-29 18:00:00,2021-01-29 19:00:00,-0.9,-2.9,86,0,0,70,13,18,996.9,0,14
2021-01-29 19:00:00,2021-01-29 20:00:00,-0.9,-1.9,93,0.3,,70,11,17,997.3,0,14
2021-01-29 20:00:00,2021-01-29 21:00:00,-0.9,-1.9,93,0.3,,80,13,21,997,0,14
2021-01-29 21:00:00,2021-01-29 22:00:00,-0.9,-1.9,93,0.1,,90,11,21,997,0,14
2021-01-29 22:00:00,2021-01-29 23:00:00,-1.9,-1.9,100,0.2,,70,11,18,997.1,0,14
2021-01-29 23:00:00,2021-01-30 00:00:00,-1.9,-1.9,100,0.2,,60,15,18,997,0,14
2021-01-30 00:00:00,2021-01-30 01:00:00,-1.9,-2.9,93,0.1,20,50,15,22,996.8,0,14
2021-01-30 01:00:00,2021-01-30 02:00:00,-1.9,-2.9,93,0.4,,40,15,24,996.7,0,14
2021-01-30 02:00:00,2021-01-30 03:00:00,-1.9,-2.9,93,0.9,,40,15,24,996.8,0,14
2021-01-30 03:00:00,2021-01-30 04:00:00,-1.9,-2.9,93,0.3,,30,13,22,997.1,0,14
2021-01-30 04:00:00,2021-01-30 05:00:00,-1.9,-2.9,93,0,,360,15,24,998.1,0,14
2021-01-30 05:00:00,2021-01-30 06:00:00,-1.9,-2.9,93,0.2,,350,13,21,998.9,0,14
2021-01-30 06:00:00,2021-01-30 07:00:00,-1.9,-1.9,100,0.2,80,330,11,17,999.9,0,14
2021-01-30 07:00:00,2021-01-30 08:00:00,-1.9,-2.9,93,0.1,,330,11,21,1001.2,0,14
2021-01-30 08:00:00,2021-01-30 09:00:00,-0.9,-1.9,93,0,,330,15,23,1002.3,0,4
2021-01-30 09:00:00,2021-01-30 10:00:00,-0.9,-2.9,86,0,,330,8,22,1002.8,0,4
2021-01-30 10:00:00,2021-01-30 11:00:00,0.1,-2,86,0,,320,8,13,1003.3,1,4
2021-01-30 11:00:00,2021-01-30 12:00:00,0.1,-2,86,0,,300,9,15,1003.5,0,4
2021-01-30 12:00:00,2021-01-30 13:00:00,1.1,-2.8,75,0,70,350,15,19,1003.6,0,4
2021-01-30 13:00:00,2021-01-30 14:00:00,1.1,-2.8,75,0,,20,8,18,1003.6,4,3
2021-01-30 14:00:00,2021-01-30 15:00:00,1.1,-2.8,75,0,,360,8,15,1003.8,6,3
2021-01-30 15:00:00,2021-01-30 16:00:00,1.1,-4,69,0,,340,5,11,1003.9,0,3
2021-01-30 16:00:00,2021-01-30 17:00:00,0.1,-3.8,75,0,,320,5,9,1004.3,0,3
2021-01-30 17:00:00,2021-01-30 18:00:00,-0.9,-3.9,80,0,,280,5,11,1004.8,0,3
2021-01-30 18:00:00,2021-01-30 19:00:00,-1.9,-3.9,86,0,60,240,2,8,1005.2,0,3
2021-01-30 19:00:00,2021-01-30 20:00:00,-1.9,-3.9,86,0,,320,4,4,1005.3,0,3
2021-01-30 20:00:00,2021-01-30 21:00:00,-0.9,-3.9,80,0,,40,5,9,1005.6,0,4
2021-01-30 21:00:00,2021-01-30 22:00:00,-1.9,-3.9,86,0,,50,2,8,1005.8,0,3
2021-01-30 22:00:00,2021-01-30 23:00:00,-3.9,-4.9,93,0,,90,2,5,1006.1,0,2
