time,time_local,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-02-13 23:00:00,2021-02-14 00:00:00,-9.9,-9.9,100,0,,270,15,18,1042.4,0,1
2021-02-14 00:00:00,2021-02-14 01:00:00,-8.9,-10,92,0,60,270,11,21,1042.3,0,3
2021-02-14 01:00:00,2021-02-14 02:00:00,-7.9,-8.8,93,0,,260,9,15,1042.1,0,4
2021-02-14 02:00:00,2021-02-14 03:00:00,-5.9,-6.8,93,0,,280,13,18,1042,0,4
2021-02-14 03:00:00,2021-02-14 04:00:00,-5.9,-5.9,100,0,,290,15,22,1042.1,0,6
2021-02-14 04:00:00,2021-02-14 05:00:00,-5.9,-6.8,93,0,,300,15,23,1042.3,0,4
2021-02-14 05:00:00,2021-02-14 06:00:00,-5.9,-6.8,93,0,,300,13,18,1042.4,0,4
2021-02-14 06:00:00,2021-02-14 07:00:00,-5.9,-6.8,93,0,60,270,13,21,1042.6,0,4
2021-02-14 07:00:00,2021-02-14 08:00:00,-6.9,-6.9,100,0,,290,11,17,1042.9,0,4
2021-02-14 08:00:00,2021-02-14 09:00:00,-6.9,-6.9,100,0,,260,8,13,1042.9,0,14
2021-02-14 09:00:00,2021-02-14 10:00:00,-5.9,-6.8,93,0,,270,11,14,1042.9,0,14
2021-02-14 10:00:00,2021-02-14 11:00:00,-5.9,-6.8,93,0,,260,9,15,1043.2,0,4
2021-02-14 11:00:00,2021-02-14 12:00:00,-5.9,-5.9,100,0,,250,5,11,1043,0,4
2021-02-14 12:00:00,2021-02-14 13:00:00,-3.9,-5.9,86,0,60,240,5,11,1042.6,0,4
2021-02-14 13:00:00,2021-02-14 14:00:00,-3.9,-5.9,86,0,,180,9,13,1042.1,44,2
2021-02-14 14:00:00,2021-02-14 15:00:00,-2.9,-5.9,80,0,,190,8,15,1042.1,60,2
2021-02-14 15:00:00,2021-02-14 16:00:00,-1.9,-5.9,74,0,,250,8,11,1041.5,60,2
2021-02-14 16:00:00,2021-02-14 17:00:00,-2.9,-6.9,74,0,,220,8,13,1041.1,49,2
2021-02-14 17:00:00,2021-02-14 18:00:00,-3.9,-7.9,74,0,,210,4,8,1041.2,0,2
2021-02-14 18:00:00,2021-02-14 19:00:00,-5.9,-9,79,0,60,220,9,14,1041.6,0,1
2021-02-14 19:00:00,2021-02-14 20:00:00,-6.9,-9.9,79,0,,240,9,13,1041.3,0,1
2021-02-14 20:00:00,2021-02-14 21:00:00,-8.9,-10,92,0,,230,2,13,1041,0,1
2021-02-14 21:00:00,2021-02-14 22:00:00,-9.9,-11,92,0,,210,4,9,1040.8,0,1
2021-02-14 22:00:00,2021-02-14 23:00:00,-8.9,-10,92,0,,170,5,9,1040.5,0,1
2021-02-14 23:00:00,2021-02-15 00:00:00,-10.9,-11.9,92,0,,160,5,8,1040.4,0,1
2021-02-15 00:00:00,2021-02-15 01:00:00,-11.9,-11.9,100,0,60,150,4,8,1040.1,0,1
2021-02-15 01:00:00,2021-02-15 02:00:00,-11.9,-12.9,92,0,,180,4,8,1039.6,0,1
2021-02-15 02:00:00,2021-02-15 03:00:00,-12.9,-13.9,92,0,,100,5,8,1039.2,0,1
2021-02-15 03:00:00,2021-02-15 04:00:00,-13.9,-15.9,85,0,,110,5,8,1038.4,0,1
2021-02-15 04:00:00,2021-02-15 05:00:00,-13.9,-15.9,85,0,,100,5,9,1037.8,0,1
2021-02-15 05:00:00,2021-02-15 06:00:00,-14.9,-15.9,92,0,,90,8,9,1037.7,0,1
2021-02-15 06:00:00,2021-02-15 07:00:00,-13.9,-15.9,85,0,60,120,4,9,1037.1,0,1
2021-02-15 07:00:00,2021-02-15 08:00:00,-13.9,-15.9,85,0,,120,5,9,1036.6,0,2
2021-02-15 08:00:00,2021-02-15 09:00:00,-9.9,-12.9,79,0,,120,4,9,1036.3,52,3
2021-02-15 09:00:00,2021-02-15 10:00:00,-6.9,-9.9,79,0,,120,4,9,1035.6,60,3
2021-02-15 10:00:00,2021-02-15 11:00:00,-3.9,-11,58,0,,140,5,9,1035.4,60,4
2021-02-15 11:00:00,2021-02-15 12:00:00,-0.9,-9.8,51,0,,140,9,15,1034.8,35,4
2021-02-15 12:00:00,2021-02-15 13:00:00,0.1,-8.8,51,0,60,140,11,18,1033.8,0,4
2021-02-15 13:00:00,2021-02-15 14:00:00,0.1,-9.9,47,0,,150,17,24,1032.5,0,4
2021-02-15 14:00:00,2021-02-15 15:00:00,0.1,-8.8,51,0,,130,17,26,1030.9,0,4
2021-02-15 15:00:00,2021-02-15 16:00:00,0.1,-8.8,51,0,,140,13,22,1030.2,0,4
2021-02-15 16:00:00,2021-02-15 17:00:00,0.1,-8.8,51,0,,140,17,24,1029.5,0,4
2021-02-15 17:00:00,2021-02-15 18:00:00,0.1,-8.8,51,0,,150,21,28,1028.3,0,4
2021-02-15 18:00:00,2021-02-15 19:00:00,0.1,-9.9,47,0,60,150,22,33,1027.3,0,4
2021-02-15 19:00:00,2021-02-15 20:00:00,-2.9,-3.9,93,0.9,,160,22,48,1026.6,0,16
2021-02-15 20:00:00,2021-02-15 21:00:00,-2.9,-3.9,93,0.3,,140,18,31,1025.2,0,4
2021-02-15 21:00:00,2021-02-15 22:00:00,-1.9,-2.9,93,0,,140,18,28,1024.4,0,14
2021-02-15 22:00:00,2021-02-15 23:00:00,-1.9,-2.9,93,0.7,,160,22,31,1023.9,0,14
2021-02-15 23:00:00,2021-02-16 00:00:00,-1.9,-2.9,93,0.2,,160,18,30,1023.2,0,15
2021-02-16 00:00:00,2021-02-16 01:00:00,-1.9,-2.9,93,0.2,100,160,13,26,1022.5,0,14
2021-02-16 01:00:00,2021-02-16 02:00:00,-1.9,-2.9,93,0.2,,160,15,18,1021.9,0,15
2021-02-16 02:00:00,2021-02-16 03:00:00,-1.9,-1.9,100,0.2,,160,8,15,1021.6,0,14
2021-02-16 03:00:00,2021-02-16 04:00:00,-0.9,-1.9,93,0.3,,140,5,9,1021.4,0,14
2021-02-16 04:00:00,2021-02-16 05:00:00,-0.9,-0.9,100,0.2,,170,8,9,1020.7,0,10
2021-02-16 05:00:00,2021-02-16 06:00:00,0.1,0.1,100,0,,230,9,13,1020.6,0,4
2021-02-16 06:00:00,2021-02-16 07:00:00,1.1,0.1,93,0,110,250,11,15,1020.5,0,5
2021-02-16 07:00:00,2021-02-16 08:00:00,0.1,0.1,100,0,,240,5,13,1020.5,0,5
2021-02-16 08:00:00,2021-02-16 09:00:00,1.1,1.1,100,0,,230,11,15,1020.5,0,5
2021-02-16 09:00:00,2021-02-16 10:00:00,1.1,1.1,100,0,,220,11,20,1020.2,0,5
2021-02-16 10:00:00,2021-02-16 11:00:00,2.1,2.1,100,0,,210,11,16,1019.8,0,5
2021-02-16 11:00:00,2021-02-16 12:00:00,2.1,2.1,100,0,,230,9,15,1019.5,0,5
2021-02-16 12:00:00,2021-02-16 13:00:00,3.1,3.1,100,0,90,220,9,13,1019.2,0,5
2021-02-16 13:00:00,2021-02-16 14:00:00,3.1,3.1,100,0,,190,9,13,1018.7,0,4
2021-02-16 14:00:00,2021-02-16 15:00:00,3.1,3.1,100,0,,170,9,15,1018,0,4
2021-02-16 15:00:00,2021-02-16 16:00:00,3.1,2.1,93,0,,170,11,15,1017.1,0,4
2021-02-16 16:00:00,2021-02-16 17:00:00,3.1,2.1,93,0,,210,5,17,1017.2,0,4
2021-02-16 17:00:00,2021-02-16 18:00:00,3.1,2.1,93,0,,170,13,18,1015.9,0,4
2021-02-16 18:00:00,2021-02-16 19:00:00,2.1,1.1,93,0,60,170,8,17,1015.8,0,4
2021-02-16 19:00:00,2021-02-16 20:00:00,2.1,1.1,93,0,,150,9,19,1014.9,0,4
2021-02-16 20:00:00,2021-02-16 21:00:00,2.1,1.1,93,0,,120,9,13,1014.1,0,4
2021-02-16 21:00:00,2021-02-16 22:00:00,2.1,1.1,93,0,,150,13,20,1013.1,0,4
2021-02-16 22:00:00,2021-02-16 23:00:00,2.1,1.1,93,0,,150,8,15,1013.1,0,4
2021-02-16 23:00:00,2021-02-17 00:00:00,2.1,1.1,93,0,,130,11,15,1011.9,0,4
2021-02-17 00:00:00,2021-02-17 01:00:00,2.1,1.1,93,0,60,160,8,20,1011.6,0,4
2021-02-17 01:00:00,2021-02-17 02:00:00,2.1,1.1,93,0,,130,9,17,1011.1,0,4
2021-02-17 02:00:00,2021-02-17 03:00:00,2.1,1.1,93,0,,150,9,15,1011,0,4
2021-02-17 03:00:00,2021-02-17 04:00:00,2.1,1.1,93,0,,170,5,11,1010.9,0,4
2021-02-17 04:00:00,2021-02-17 05:00:00,2.1,1.1,93,0,,180,9,11,1010.8,0,4
2021-02-17 05:00:00,2021-02-17 06:00:00,2.1,2.1,100,0.5,,230,15,21,1011.2,0,7
2021-02-17 06:00:00,2021-02-17 07:00:00,3.1,3.1,100,0.6,50,240,18,22,1011.6,0,7
2021-02-17 07:00:00,2021-02-17 08:00:00,3.1,3.1,100,0.4,,240,18,22,1012.3,0,7
2021-02-17 08:00:00,2021-02-17 09:00:00,3.1,3.1,100,0.2,,240,17,24,1013,0,7
2021-02-17 09:00:00,2021-02-17 10:00:00,4.1,4.1,100,0.3,,250,17,24,1013.4,0,7
2021-02-17 10:00:00,2021-02-17 11:00:00,5.1,4.1,93,0,,260,22,31,1013.9,0,7
2021-02-17 11:00:00,2021-02-17 12:00:00,5.1,4.1,93,0,,260,24,35,1014.3,0,4
2021-02-17 12:00:00,2021-02-17 13:00:00,6.1,4.1,87,0,40,270,22,39,1014.7,0,4
2021-02-17 13:00:00,2021-02-17 14:00:00,6.1,4.1,87,0,,270,21,35,1015.1,0,4
2021-02-17 14:00:00,2021-02-17 15:00:00,7.1,4.1,81,0,,270,21,38,1015.7,1,4
2021-02-17 15:00:00,2021-02-17 16:00:00,7.1,5.1,87,0,,260,18,30,1016.1,0,3
2021-02-17 16:00:00,2021-02-17 17:00:00,6.1,4.1,87,0,,270,15,28,1016.7,11,3
2021-02-17 17:00:00,2021-02-17 18:00:00,5.1,3.1,87,0,,260,13,28,1017.3,0,3
2021-02-17 18:00:00,2021-02-17 19:00:00,5.1,3.1,87,0,0,250,11,15,1018,0,3
2021-02-17 19:00:00,2021-02-17 20:00:00,5.1,3.1,87,0,,250,21,31,1017.9,0,3
2021-02-17 20:00:00,2021-02-17 21:00:00,4.1,3.1,93,0,,250,13,30,1018.6,0,3
2021-02-17 21:00:00,2021-02-17 22:00:00,4.1,3.1,93,0,,240,5,13,1018.8,0,4
2021-02-17 22:00:00,2021-02-17 23:00:00,3.1,3.1,100,0,,250,8,11,1019.1,0,4
2021-02-17 23:00:00,2021-02-18 00:00:00,4.1,3.1,93,0,,190,8,11,1019.1,0,4
2021-02-18 00:00:00,2021-02-18 01:00:00,4.1,3.1,93,0,0,180,8,9,1019.1,0,4
2021-02-18 01:00:00,2021-02-18 02:00:00,4.1,3.1,93,0,,190,8,11,1019.3,0,4
2021-02-18 02:00:00,2021-02-18 03:00:00,3.1,2.1,93,0,,180,8,8,1019.1,0,4
2021-02-18 03:00:00,2021-02-18 04:00:00,3.1,2.1,93,0,,210,2,8,1019.4,0,4
2021-02-18 04:00:00,2021-02-18 05:00:00,3.1,2.1,93,0,,180,9,11,1019.1,0,3
2021-02-18 05:00:00,2021-02-18 06:00:00,3.1,3.1,100,0,,170,8,11,1018.9,0,4
2021-02-18 06:00:00,2021-02-18 07:00:00,3.1,2.1,93,0,0,170,8,8,1019.2,0,4
2021-02-18 07:00:00,2021-02-18 08:00:00,3.1,3.1,100,0,,130,4,8,1019.3,0,3
2021-02-18 08:00:00,2021-02-18 09:00:00,4.1,3.1,93,0,,110,5,8,1019.4,30,3
2021-02-18 09:00:00,2021-02-18 10:00:00,6.1,3.1,81,0,,160,9,13,1019.1,60,4
2021-02-18 10:00:00,2021-02-18 11:00:00,8.1,4.1,76,0,,150,9,14,1018.9,60,4
2021-02-18 11:00:00,2021-02-18 12:00:00,9.1,5.1,76,0,,180,9,15,1018.7,60,4
2021-02-18 12:00:00,2021-02-18 13:00:00,10.1,5.1,71,0,0,170,9,13,1018.5,58,4
2021-02-18 13:00:00,2021-02-18 14:00:00,10.1,5.1,71,0,,170,11,13,1017.9,25,4
2021-02-18 14:00:00,2021-02-18 15:00:00,10.1,4,66,0,,150,15,21,1017.3,8,4
2021-02-18 15:00:00,2021-02-18 16:00:00,10.1,5.1,71,0,,140,13,22,1016.7,16,4
2021-02-18 16:00:00,2021-02-18 17:00:00,9.1,4.1,71,0,,130,17,23,1016.2,44,4
2021-02-18 17:00:00,2021-02-18 18:00:00,8.1,4.1,76,0,,120,13,21,1015.6,0,4
2021-02-18 18:00:00,2021-02-18 19:00:00,7.1,3.2,76,0,0,130,15,21,1015.2,0,4
2021-02-18 19:00:00,2021-02-18 20:00:00,7.1,3.2,76,0,,130,18,26,1014.6,0,4
2021-02-18 20:00:00,2021-02-18 21:00:00,7.1,2.2,71,0,,140,21,31,1014.3,0,4
2021-02-18 21:00:00,2021-02-18 22:00:00,7.1,2.2,71,0,,150,21,32,1013.9,0,4
2021-02-18 22:00:00,2021-02-18 23:00:00,6.1,2.2,76,0,,140,21,30,1012.7,0,4
2021-02-18 23:00:00,2021-02-19 00:00:00,6.1,2.2,76,0,,150,18,31,1012.3,0,4
2021-02-19 00:00:00,2021-02-19 01:00:00,5.1,2.1,81,0.3,0,140,15,22,1011.8,0,7
2021-02-19 01:00:00,2021-02-19 02:00:00,5.1,2.1,81,0.1,,150,15,21,1011.6,0,7
2021-02-19 02:00:00,2021-02-19 03:00:00,5.1,3.1,87,0.2,,150,18,24,1011.4,0,7
2021-02-19 03:00:00,2021-02-19 04:00:00,5.1,4.1,93,2.6,,170,17,22,1011.4,0,8
2021-02-19 04:00:00,2021-02-19 05:00:00,6.1,4.1,87,0.9,,220,24,35,1012,0,7
2021-02-19 05:00:00,2021-02-19 06:00:00,6.1,5.1,93,0.1,,250,22,35,1013.2,0,7
2021-02-19 06:00:00,2021-02-19 07:00:00,6.1,5.1,93,0.3,0,250,22,32,1014.2,0,7
2021-02-19 07:00:00,2021-02-19 08:00:00,5.1,4.1,93,0,,260,15,29,1015.7,0,2
2021-02-19 08:00:00,2021-02-19 09:00:00,5.1,4.1,93,0,,250,17,22,1016.8,42,2
2021-02-19 09:00:00,2021-02-19 10:00:00,7.1,4.1,81,0,,260,22,33,1017.2,60,2
2021-02-19 10:00:00,2021-02-19 11:00:00,7.1,4.1,81,0,,270,26,39,1017.7,29,3
2021-02-19 11:00:00,2021-02-19 12:00:00,8.1,4.1,76,0,,260,28,37,1017.9,26,3
2021-02-19 12:00:00,2021-02-19 13:00:00,9.1,3.1,66,0,0,270,28,38,1018.3,47,3
2021-02-19 13:00:00,2021-02-19 14:00:00,9.1,2.2,62,0,,270,26,41,1018.5,14,3
2021-02-19 14:00:00,2021-02-19 15:00:00,9.9,1.5,56,0,,270,25,38,1018.5,55,2
2021-02-19 15:00:00,2021-02-19 16:00:00,9.5,1.4,57,0,,280,21,33,1018.9,60,2
2021-02-19 16:00:00,2021-02-19 17:00:00,8.2,1.6,63,0,,270,16,29,1019.2,57,2
2021-02-19 17:00:00,2021-02-19 18:00:00,5.9,0.8,70,0,,250,10,13,1019.7,0,2
2021-02-19 18:00:00,2021-02-19 19:00:00,4.5,0.8,77,0,0,220,10,14,1020.1,0,3
2021-02-19 19:00:00,2021-02-19 20:00:00,3.5,0.7,82,0,,200,10,17,1020.4,0,2
2021-02-19 20:00:00,2021-02-19 21:00:00,3.5,1.1,84,0,,190,8,12,1020.4,0,2
2021-02-19 21:00:00,2021-02-19 22:00:00,3,0.4,83,0,,200,6,9,1020.6,0,2
2021-02-19 22:00:00,2021-02-19 23:00:00,1.8,0,88,0,,150,6,9,1020.7,0,2
2021-02-19 23:00:00,2021-02-20 00:00:00,-0.5,-1.3,94,0,,150,5,8,1020.7,0,2
2021-02-20 00:00:00,2021-02-20 01:00:00,-0.8,-1.5,95,0,0,110,7,9,1020.9,0,2
2021-02-20 01:00:00,2021-02-20 02:00:00,-0.6,-1.3,95,0,,110,8,11,1020.8,0,3
2021-02-20 02:00:00,2021-02-20 03:00:00,-0.8,-1.6,94,0,,120,7,9,1020.6,0,3
2021-02-20 03:00:00,2021-02-20 04:00:00,-0.2,-1.3,92,0,,120,5,11,1020.4,0,3
2021-02-20 04:00:00,2021-02-20 05:00:00,-0.4,-1.5,92,0,,110,6,9,1020.4,0,4
2021-02-20 05:00:00,2021-02-20 06:00:00,-0.6,-1.7,92,0,,110,5,11,1020.4,0,4
2021-02-20 06:00:00,2021-02-20 07:00:00,0.1,-1.3,90,0,0,140,10,16,1020.2,0,4
2021-02-20 07:00:00,2021-02-20 08:00:00,1,-0.6,89,0,,130,9,15,1020.5,0,3
2021-02-20 08:00:00,2021-02-20 09:00:00,2.6,0.5,86,0,,140,13,18,1020.5,0,4
2021-02-20 09:00:00,2021-02-20 10:00:00,5.3,0.9,73,0,,150,14,21,1020.8,12,3
2021-02-20 10:00:00,2021-02-20 11:00:00,7,1.5,68,0,,140,14,22,1021,60,3
2021-02-20 11:00:00,2021-02-20 12:00:00,9.4,3.2,65,0,,150,15,21,1020.6,60,3
2021-02-20 12:00:00,2021-02-20 13:00:00,11.3,4.1,61,0,0,160,16,25,1020.3,60,3
2021-02-20 13:00:00,2021-02-20 14:00:00,11.7,4.4,61,0,,140,18,26,1019.5,37,3
2021-02-20 14:00:00,2021-02-20 15:00:00,12.8,5,59,0,,150,18,28,1019.2,59,3
2021-02-20 15:00:00,2021-02-20 16:00:00,12.8,5.5,61,0,,160,18,26,1018.8,60,3
2021-02-20 16:00:00,2021-02-20 17:00:00,11.9,5.3,64,0,,160,11,18,1018.9,53,3
2021-02-20 17:00:00,2021-02-20 18:00:00,10.8,4.9,67,0,,130,9,13,1019.2,0,3
2021-02-20 18:00:00,2021-02-20 19:00:00,9,4,71,0,0,120,12,15,1019.1,0,3
2021-02-20 19:00:00,2021-02-20 20:00:00,8.1,3.6,73,0,,130,12,17,1019,0,1
2021-02-20 20:00:00,2021-02-20 21:00:00,7.8,3.3,73,0,,150,14,22,1019.1,0,1
2021-02-20 21:00:00,2021-02-20 22:00:00,7.7,3.2,73,0,,150,17,24,1019,0,1
2021-02-20 22:00:00,2021-02-20 23:00:00,6.5,2.8,77,0,,150,17,23,1018.9,0,2
