time,time_local,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2020-12-19 23:00:00,2020-12-20 00:00:00,1.9,0.3,89,0,,150,18,25,1021.1,0,1
2020-12-20 00:00:00,2020-12-20 01:00:00,1.9,0.1,88,0,0,150,18,27,1021.3,0,2
2020-12-20 01:00:00,2020-12-20 02:00:00,1.4,-0.1,90,0,,160,12,22,1021.7,0,2
2020-12-20 02:00:00,2020-12-20 03:00:00,0.8,-0.4,92,0,,150,12,21,1021.8,0,2
2020-12-20 03:00:00,2020-12-20 04:00:00,0.7,-0.5,92,0,,150,11,17,1021.6,0,2
2020-12-20 04:00:00,2020-12-20 05:00:00,0.7,-0.5,92,0,,150,12,18,1021.4,0,3
2020-12-20 05:00:00,2020-12-20 06:00:00,0.3,-0.7,93,0,,150,11,17,1021.5,0,3
2020-12-20 06:00:00,2020-12-20 07:00:00,1.1,-0.4,90,0,0,150,14,22,1021.6,0,3
2020-12-20 07:00:00,2020-12-20 08:00:00,0.9,-0.4,91,0,,150,16,22,1021.7,0,4
2020-12-20 08:00:00,2020-12-20 09:00:00,1,-0.5,90,0,,150,15,21,1021.8,0,4
2020-12-20 09:00:00,2020-12-20 10:00:00,1.3,-0.3,89,0,,150,14,21,1022.1,8,4
2020-12-20 10:00:00,2020-12-20 11:00:00,2.7,0.3,84,0,,140,13,20,1022.1,52,3
2020-12-20 11:00:00,2020-12-20 12:00:00,4.2,0.9,79,0,,150,16,23,1021.5,60,4
2020-12-20 12:00:00,2020-12-20 13:00:00,4.6,1.1,78,0,0,160,14,22,1021.3,45,4
2020-12-20 13:00:00,2020-12-20 14:00:00,5,1.3,77,0,,150,10,17,1021.2,2,4
2020-12-20 14:00:00,2020-12-20 15:00:00,4.5,1.4,80,0,,130,12,21,1021.1,0,4
2020-12-20 15:00:00,2020-12-20 16:00:00,4.7,1.5,80,0,,140,14,21,1021.2,0,4
2020-12-20 16:00:00,2020-12-20 17:00:00,4.7,1.7,81,0,,150,13,19,1021.1,0,4
2020-12-20 17:00:00,2020-12-20 18:00:00,4.6,1.6,81,0,,150,13,20,1021.2,0,4
2020-12-20 18:00:00,2020-12-20 19:00:00,4.6,1.4,80,0,0,160,13,21,1021.2,0,4
2020-12-20 19:00:00,2020-12-20 20:00:00,4,1.2,82,0,,170,13,18,1021.4,0,4
2020-12-20 20:00:00,2020-12-20 21:00:00,3.7,0.9,82,0,,160,11,17,1021.5,0,4
2020-12-20 21:00:00,2020-12-20 22:00:00,3.6,0.8,82,0,,160,10,15,1021.7,0,4
2020-12-20 22:00:00,2020-12-20 23:00:00,3.5,1.2,85,0,,170,9,13,1022.1,0,7
2020-12-20 23:00:00,2020-12-21 00:00:00,3.4,2.1,91,0.2,,180,10,17,1022.4,0,7
2020-12-21 00:00:00,2020-12-21 01:00:00,3.5,2.6,94,0.6,0,190,9,13,1022.2,0,7
2020-12-21 01:00:00,2020-12-21 02:00:00,3.9,3,94,0,,180,10,16,1022.4,0,4
2020-12-21 02:00:00,2020-12-21 03:00:00,3.9,3.3,96,0,,190,11,17,1022.5,0,4
2020-12-21 03:00:00,2020-12-21 04:00:00,4.2,3.6,96,0,,190,12,18,1022.7,0,4
2020-12-21 04:00:00,2020-12-21 05:00:00,4.2,3.5,95,0,,200,13,18,1022.6,0,4
2020-12-21 05:00:00,2020-12-21 06:00:00,3.8,3.1,95,0,,190,11,15,1022.6,0,4
2020-12-21 06:00:00,2020-12-21 07:00:00,3.5,2.9,96,0,0,190,11,15,1022.6,0,4
2020-12-21 07:00:00,2020-12-21 08:00:00,3.1,2.5,96,0,,190,12,17,1022.9,0,3
2020-12-21 08:00:00,2020-12-21 09:00:00,2.4,1.8,96,0,,190,12,18,1023.2,0,3
2020-12-21 09:00:00,2020-12-21 10:00:00,3.9,2.7,92,0,,190,11,17,1023.6,41,2
