time,time_local,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-02-27 23:00:00,2021-02-28 00:00:00,0.1,-0.9,93,0,,250,11,11,1038.9,0,1
2021-02-28 00:00:00,2021-02-28 01:00:00,0.1,-0.9,93,0,0,230,13,15,1038.7,0,2
2021-02-28 01:00:00,2021-02-28 02:00:00,0.1,-0.9,93,0,,230,13,17,1038.4,0,1
2021-02-28 02:00:00,2021-02-28 03:00:00,0.1,-0.9,93,0,,240,9,13,1037.8,0,1
2021-02-28 03:00:00,2021-02-28 04:00:00,-0.9,-0.9,100,0,,230,11,17,1037.7,0,1
2021-02-28 04:00:00,2021-02-28 05:00:00,0.1,-0.9,93,0,,260,8,22,1037.8,0,3
2021-02-28 05:00:00,2021-02-28 06:00:00,0.1,-0.9,93,0,,230,11,13,1037.2,0,3
2021-02-28 06:00:00,2021-02-28 07:00:00,-0.9,-1.9,93,0,0,250,9,13,1036.8,0,2
2021-02-28 07:00:00,2021-02-28 08:00:00,1.1,0.1,93,0,,260,13,18,1036.5,19,1
2021-02-28 08:00:00,2021-02-28 09:00:00,2.1,2.1,100,0,,280,17,22,1036.8,35,4
2021-02-28 09:00:00,2021-02-28 10:00:00,2.1,1.1,93,0,,300,17,24,1037,0,4
2021-02-28 10:00:00,2021-02-28 11:00:00,2.1,1.1,93,0,,310,13,21,1037.6,0,4
2021-02-28 11:00:00,2021-02-28 12:00:00,2.1,1.1,93,0,,310,9,21,1038,0,4
2021-02-28 12:00:00,2021-02-28 13:00:00,2.1,1.1,93,0,0,270,15,18,1037.4,0,4
2021-02-28 13:00:00,2021-02-28 14:00:00,2.1,1.1,93,0,,280,15,18,1037.1,0,4
2021-02-28 14:00:00,2021-02-28 15:00:00,3.1,2.1,93,0,,290,15,21,1036.6,0,4
2021-02-28 15:00:00,2021-02-28 16:00:00,3.1,2.1,93,0,,310,13,21,1036.3,0,4
2021-02-28 16:00:00,2021-02-28 17:00:00,4.1,3.1,93,0,,290,11,20,1036.2,0,4
2021-02-28 17:00:00,2021-02-28 18:00:00,4.1,3.1,93,0,,280,9,17,1035.9,0,4
2021-02-28 18:00:00,2021-02-28 19:00:00,4.1,2.1,87,0,0,290,2,15,1036.1,0,4
2021-02-28 19:00:00,2021-02-28 20:00:00,4.1,2.1,87,0,,220,11,15,1036,0,4
2021-02-28 20:00:00,2021-02-28 21:00:00,3.1,2.1,93,0,,230,9,15,1036,0,4
2021-02-28 21:00:00,2021-02-28 22:00:00,3.1,2.1,93,0,,230,4,12,1036.4,0,4
2021-02-28 22:00:00,2021-02-28 23:00:00,3.1,2.1,93,0,,250,8,11,1036.2,0,4
2021-02-28 23:00:00,2021-03-01 00:00:00,2.1,1.1,93,0,,250,11,15,1035.9,0,4
2021-03-01 00:00:00,2021-03-01 01:00:00,2.1,2.1,100,0,0,230,5,13,1036.1,0,4
2021-03-01 01:00:00,2021-03-01 02:00:00,3.1,2.1,93,0,,230,9,12,1036.3,0,4
2021-03-01 02:00:00,2021-03-01 03:00:00,2.1,2.1,100,0,,250,9,13,1036,0,4
2021-03-01 03:00:00,2021-03-01 04:00:00,2.1,2.1,100,0,,240,4,11,1036,0,4
2021-03-01 04:00:00,2021-03-01 05:00:00,3.1,2.1,93,0,,230,5,8,1036.2,0,4
2021-03-01 05:00:00,2021-03-01 06:00:00,3.1,2.1,93,0,,230,9,11,1036.1,0,4
2021-03-01 06:00:00,2021-03-01 07:00:00,3.1,2.1,93,0,0,260,9,12,1036.3,0,4
2021-03-01 07:00:00,2021-03-01 08:00:00,3.1,2.1,93,0,,260,8,11,1036.7,0,4
2021-03-01 08:00:00,2021-03-01 09:00:00,4.1,3.1,93,0,,240,8,13,1036.8,0,4
2021-03-01 09:00:00,2021-03-01 10:00:00,5.1,2.1,81,0,,270,9,13,1036.9,0,4
2021-03-01 10:00:00,2021-03-01 11:00:00,5.1,1,75,0,,280,11,18,1037.4,0,4
2021-03-01 11:00:00,2021-03-01 12:00:00,5.1,2.1,81,0,,290,11,16,1037.4,0,4
2021-03-01 12:00:00,2021-03-01 13:00:00,6.1,1,70,0,0,220,8,17,1037.1,4,3
2021-03-01 13:00:00,2021-03-01 14:00:00,7.1,2.2,71,0,,230,5,26,1036.4,42,3
2021-03-01 14:00:00,2021-03-01 15:00:00,8.1,2.1,66,0,,260,9,15,1035.9,60,1
2021-03-01 15:00:00,2021-03-01 16:00:00,8.1,2.1,66,0,,260,5,13,1035.6,60,1
2021-03-01 16:00:00,2021-03-01 17:00:00,8.1,2.1,66,0,,210,5,9,1035.4,60,1
2021-03-01 17:00:00,2021-03-01 18:00:00,6.1,2.2,76,0,,250,4,9,1035.4,21,2
2021-03-01 18:00:00,2021-03-01 19:00:00,4.1,1.1,81,0,0,240,9,11,1035.5,0,2
2021-03-01 19:00:00,2021-03-01 20:00:00,3.1,1.1,87,0,,280,5,9,1035.5,0,1
2021-03-01 20:00:00,2021-03-01 21:00:00,2.1,0.2,87,0,,280,5,9,1035.6,0,1
2021-03-01 21:00:00,2021-03-01 22:00:00,1.1,0.1,93,0,,290,4,5,1035.8,0,1
2021-03-01 22:00:00,2021-03-01 23:00:00,0.1,-0.9,93,0,,250,9,11,1035.8,0,1
2021-03-01 23:00:00,2021-03-02 00:00:00,0.1,-0.9,93,0,,250,5,9,1035.8,0,1
2021-03-02 00:00:00,2021-03-02 01:00:00,0.1,-0.9,93,0,0,250,4,5,1035.6,0,1
2021-03-02 01:00:00,2021-03-02 02:00:00,-1.9,-1.9,100,0,,170,2,5,1035.6,0,1
2021-03-02 02:00:00,2021-03-02 03:00:00,-1.9,-1.9,100,0,,230,5,8,1035.2,0,5
2021-03-02 03:00:00,2021-03-02 04:00:00,-1.9,-2.9,93,0,,240,5,5,1035.3,0,5
2021-03-02 04:00:00,2021-03-02 05:00:00,-2.9,-2.9,100,0,,230,8,9,1035.4,0,5
2021-03-02 05:00:00,2021-03-02 06:00:00,-2.9,-3.9,93,0,,240,8,9,1035.2,0,5
2021-03-02 06:00:00,2021-03-02 07:00:00,-2.9,-2.9,100,0,0,250,5,11,1035.3,0,5
2021-03-02 07:00:00,2021-03-02 08:00:00,-2.9,-2.9,100,0,,240,8,9,1035.6,0,6
2021-03-02 08:00:00,2021-03-02 09:00:00,-1.9,-1.9,100,0,,230,8,9,1035.6,0,6
2021-03-02 09:00:00,2021-03-02 10:00:00,-0.9,-0.9,100,0,,220,2,8,1035.9,0,6
2021-03-02 10:00:00,2021-03-02 11:00:00,1.1,0.1,93,0,,330,2,5,1036,0,5
2021-03-02 11:00:00,2021-03-02 12:00:00,3.1,1.1,87,0,,250,5,9,1035.8,26,2
2021-03-02 12:00:00,2021-03-02 13:00:00,5.1,2.1,81,0,0,240,5,11,1035.3,60,1
2021-03-02 13:00:00,2021-03-02 14:00:00,8.1,3.2,71,0,,290,5,9,1034.7,60,1
2021-03-02 14:00:00,2021-03-02 15:00:00,10.1,2.2,58,0,,240,4,8,1034.2,60,1
2021-03-02 15:00:00,2021-03-02 16:00:00,12.1,3.1,54,0,,180,4,5,1033.5,60,1
2021-03-02 16:00:00,2021-03-02 17:00:00,12.1,4.1,58,0,,170,4,5,1033,60,1
2021-03-02 17:00:00,2021-03-02 18:00:00,8.1,3.2,71,0,,230,5,8,1032.9,22,1
2021-03-02 18:00:00,2021-03-02 19:00:00,6.1,2.2,76,0,0,260,2,8,1033,0,1
2021-03-02 19:00:00,2021-03-02 20:00:00,5.1,2.1,81,0,,300,4,4,1032.8,0,1
2021-03-02 20:00:00,2021-03-02 21:00:00,3.1,1.1,87,0,,100,4,4,1032.8,0,1
2021-03-02 21:00:00,2021-03-02 22:00:00,1.1,1.1,100,0,,150,2,2,1032.8,0,1
2021-03-02 22:00:00,2021-03-02 23:00:00,1.1,0.1,93,0,,60,5,8,1032.4,0,1
2021-03-02 23:00:00,2021-03-03 00:00:00,0.1,0.1,100,0,,100,2,9,1032.1,0,1
2021-03-03 00:00:00,2021-03-03 01:00:00,-0.9,-0.9,100,0,0,80,4,5,1032,0,1
2021-03-03 01:00:00,2021-03-03 02:00:00,-0.9,-0.9,100,0,,110,4,8,1031.8,0,1
2021-03-03 02:00:00,2021-03-03 03:00:00,-0.9,-0.9,100,0,,60,4,5,1031.2,0,1
2021-03-03 03:00:00,2021-03-03 04:00:00,-1.9,-1.9,100,0,,50,8,11,1030.5,0,1
2021-03-03 04:00:00,2021-03-03 05:00:00,-0.9,-1.9,93,0,,90,5,11,1030.2,0,1
2021-03-03 05:00:00,2021-03-03 06:00:00,-1.9,-1.9,100,0,,120,8,11,1029.9,0,1
2021-03-03 06:00:00,2021-03-03 07:00:00,-1.9,-1.9,100,0,0,160,4,8,1029.6,0,1
2021-03-03 07:00:00,2021-03-03 08:00:00,0.1,-0.9,93,0,,160,5,9,1029.4,27,1
2021-03-03 08:00:00,2021-03-03 09:00:00,2.1,0.2,87,0,,190,8,11,1029.2,60,1
2021-03-03 09:00:00,2021-03-03 10:00:00,4.1,1.1,81,0,,170,5,11,1028.6,60,1
2021-03-03 10:00:00,2021-03-03 11:00:00,6.1,2.2,76,0,,200,8,13,1028.3,60,1
2021-03-03 11:00:00,2021-03-03 12:00:00,8.1,3.2,71,0,,230,9,17,1027.8,60,1
2021-03-03 12:00:00,2021-03-03 13:00:00,10.1,4,66,0,0,230,11,18,1026.9,60,1
2021-03-03 13:00:00,2021-03-03 14:00:00,12.1,5,62,0,,210,9,15,1025.9,60,2
2021-03-03 14:00:00,2021-03-03 15:00:00,13.1,4,54,0,,240,13,20,1025,37,3
2021-03-03 15:00:00,2021-03-03 16:00:00,13.1,4,54,0,,220,18,26,1024.5,25,4
2021-03-03 16:00:00,2021-03-03 17:00:00,12.1,5,62,0,,220,17,21,1023.7,0,4
2021-03-03 17:00:00,2021-03-03 18:00:00,10.1,4,66,0,,220,11,21,1023.2,0,4
2021-03-03 18:00:00,2021-03-03 19:00:00,8.1,4.1,76,0,0,220,13,17,1022.8,0,4
2021-03-03 19:00:00,2021-03-03 20:00:00,9.1,4.1,71,0,,230,17,21,1022.2,0,4
2021-03-03 20:00:00,2021-03-03 21:00:00,8.1,4.1,76,0,,230,17,21,1021.7,0,4
2021-03-03 21:00:00,2021-03-03 22:00:00,6.1,3.1,81,0,,240,15,17,1021.2,0,4
2021-03-03 22:00:00,2021-03-03 23:00:00,6.1,3.1,81,0,,260,15,21,1021,0,4
2021-03-03 23:00:00,2021-03-04 00:00:00,7.1,3.2,76,0,,280,15,22,1020.6,0,2
2021-03-04 00:00:00,2021-03-04 01:00:00,6.1,3.1,81,0,0,270,15,30,1020.3,0,4
2021-03-04 01:00:00,2021-03-04 02:00:00,3.1,1.1,87,0,,260,15,28,1020.1,0,3
2021-03-04 02:00:00,2021-03-04 03:00:00,2.1,1.1,93,0,,250,17,28,1019.5,0,1
2021-03-04 03:00:00,2021-03-04 04:00:00,3.1,2.1,93,0,,230,15,24,1018.9,0,1
2021-03-04 04:00:00,2021-03-04 05:00:00,5.1,3.1,87,0,,300,13,21,1018.9,0,1
2021-03-04 05:00:00,2021-03-04 06:00:00,4.1,2.1,87,0,,280,22,,1018.7,0,1
2021-03-04 06:00:00,2021-03-04 07:00:00,3.1,2.1,93,0,0,310,18,21,1018.5,0,2
2021-03-04 07:00:00,2021-03-04 08:00:00,3.1,2.1,93,0,,300,17,35,1018.6,0,2
2021-03-04 08:00:00,2021-03-04 09:00:00,3.1,1.1,87,0,,290,17,35,1018.5,0,2
2021-03-04 09:00:00,2021-03-04 10:00:00,3.1,1.1,87,0,,290,22,38,1018.4,0,3
2021-03-04 10:00:00,2021-03-04 11:00:00,4.1,1.1,81,0,,310,22,39,1018.3,0,3
2021-03-04 11:00:00,2021-03-04 12:00:00,4.1,1.1,81,0,,310,18,47,1018.2,0,3
2021-03-04 12:00:00,2021-03-04 13:00:00,4.1,0.1,75,0,0,300,18,42,1018.1,0,3
2021-03-04 13:00:00,2021-03-04 14:00:00,3.1,0.2,81,0,,310,18,41,1017.7,0,3
2021-03-04 14:00:00,2021-03-04 15:00:00,3.1,-0.9,75,0,,340,17,45,1017.6,0,3
