time,time_local,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-04-13 02:00:00,2021-04-13 04:00:00,-1.1,-2.7,89,0,,270,10,13,1027.8,0,3
2021-04-13 03:00:00,2021-04-13 05:00:00,-0.7,-2.3,89,0,,260,10,13,1027.9,0,3
2021-04-13 04:00:00,2021-04-13 06:00:00,-0.9,-2.2,91,0,,270,10,13,1028.1,0,4
2021-04-13 05:00:00,2021-04-13 07:00:00,-1.5,-2.8,91,0,,260,9,11,1028.4,0,3
2021-04-13 06:00:00,2021-04-13 08:00:00,0.3,-1.3,89,0,0,250,7,11,1028.8,27,3
2021-04-13 07:00:00,2021-04-13 09:00:00,2.9,0,81,0,,260,12,18,1029,60,3
2021-04-13 08:00:00,2021-04-13 10:00:00,5.2,0.2,70,0,,260,17,27,1028.8,60,3
2021-04-13 09:00:00,2021-04-13 11:00:00,6.5,-0.3,62,0,,270,22,37,1028.7,51,3
2021-04-13 10:00:00,2021-04-13 12:00:00,6,-1,61,0,,280,22,37,1028.8,29,3
2021-04-13 11:00:00,2021-04-13 13:00:00,6.6,-0.6,60,0,,290,19,35,1028.6,22,3
2021-04-13 12:00:00,2021-04-13 14:00:00,7.2,-0.7,57,0,0,300,19,33,1028.4,10,3
2021-04-13 13:00:00,2021-04-13 15:00:00,8.1,-2.8,46,0,,290,22,35,1027.9,33,4
2021-04-13 14:00:00,2021-04-13 16:00:00,8.2,-1.6,50,0,,280,21,34,1027.6,22,3
2021-04-13 15:00:00,2021-04-13 17:00:00,9.2,-2.1,45,0,,290,20,37,1027,56,3
2021-04-13 16:00:00,2021-04-13 18:00:00,8.9,-2.1,46,0,,280,22,38,1026.8,55,4
2021-04-13 17:00:00,2021-04-13 19:00:00,6.2,1.1,70,0,,280,24,46,1027.3,18,17
2021-04-13 18:00:00,2021-04-13 20:00:00,6,0.7,69,0,0,270,14,33,1027.4,32,4
2021-04-13 19:00:00,2021-04-13 21:00:00,5,0,70,0,,280,10,15,1027.6,0,3
2021-04-13 20:00:00,2021-04-13 22:00:00,6,0.7,69,0,,290,12,21,1028,0,17
2021-04-13 21:00:00,2021-04-13 23:00:00,4.4,0.5,76,0,,350,16,29,1027.9,0,3
2021-04-13 22:00:00,2021-04-14 00:00:00,2.5,0.1,84,0,,290,6,9,1028,0,4
2021-04-13 23:00:00,2021-04-14 01:00:00,1.8,-0.5,85,0,,280,8,9,1028,0,3
2021-04-14 00:00:00,2021-04-14 02:00:00,2.9,-0.7,77,0,0,280,13,21,1027.9,0,3
2021-04-14 01:00:00,2021-04-14 03:00:00,1.8,-1.8,77,0,,300,13,21,1027.7,0,4
2021-04-14 02:00:00,2021-04-14 04:00:00,1.3,-1.8,80,0,,290,13,21,1027.6,0,3
2021-04-14 03:00:00,2021-04-14 05:00:00,0.8,-1.8,83,0,,290,13,17,1027.5,0,4
2021-04-14 04:00:00,2021-04-14 06:00:00,0.3,-1.8,86,0,,290,10,15,1027.5,0,4
2021-04-14 05:00:00,2021-04-14 07:00:00,0,-1.4,90,0,,280,10,19,1027.9,0,3
2021-04-14 06:00:00,2021-04-14 08:00:00,2.1,-0.2,85,0,0,290,12,17,1028.1,41,3
2021-04-14 07:00:00,2021-04-14 09:00:00,3.1,0,80,0,,300,14,23,1028.3,27,3
2021-04-14 08:00:00,2021-04-14 10:00:00,4.7,0.6,75,0,,320,15,26,1028.3,37,3
2021-04-14 09:00:00,2021-04-14 11:00:00,5.6,0,67,0,,320,14,24,1028,17,3
2021-04-14 10:00:00,2021-04-14 12:00:00,6.4,-1.3,58,0,,330,16,25,1027.8,19,3
2021-04-14 11:00:00,2021-04-14 13:00:00,6.6,-1.3,57,0,,330,14,25,1027.6,2,3
2021-04-14 12:00:00,2021-04-14 14:00:00,7.9,-3.3,45,0,0,310,14,24,1027.1,15,4
2021-04-14 13:00:00,2021-04-14 15:00:00,7.5,-2.8,48,0,,310,16,28,1027.2,21,4
2021-04-14 14:00:00,2021-04-14 16:00:00,6.8,-1.1,57,0,,320,17,35,1027,0,4
2021-04-14 15:00:00,2021-04-14 17:00:00,8.3,-3.2,44,0,,320,15,27,1026.5,5,4
2021-04-14 16:00:00,2021-04-14 18:00:00,7.9,-2.7,47,0,,310,17,30,1026.5,25,4
2021-04-14 17:00:00,2021-04-14 19:00:00,7.8,-2.8,47,0,,20,14,39,1026.4,21,4
2021-04-14 18:00:00,2021-04-14 20:00:00,7,-3.3,48,0,0,10,17,39,1026.7,3,3
2021-04-14 19:00:00,2021-04-14 21:00:00,6.4,-3.3,50,0,,350,14,31,1027.1,0,3
2021-04-14 20:00:00,2021-04-14 22:00:00,5.7,-1.7,59,0,,350,12,18,1027.5,0,3
2021-04-14 21:00:00,2021-04-14 23:00:00,4.1,-1.5,67,0,,20,9,18,1027.7,0,3
2021-04-14 22:00:00,2021-04-15 00:00:00,4.5,-3.8,55,0,,30,12,27,1027.8,0,3
2021-04-14 23:00:00,2021-04-15 01:00:00,3.8,-3.3,60,0,,20,13,22,1027.9,0,3
2021-04-15 00:00:00,2021-04-15 02:00:00,3.2,-3,64,0,0,10,10,17,1027.9,0,3
2021-04-15 01:00:00,2021-04-15 03:00:00,2.4,-2.9,68,0,,350,10,15,1027.7,0,3
2021-04-15 02:00:00,2021-04-15 04:00:00,2.2,-2.5,71,0,,340,10,13,1027.6,0,3
2021-04-15 03:00:00,2021-04-15 05:00:00,1.8,-2.2,75,0,,340,10,13,1027.5,0,3
2021-04-15 04:00:00,2021-04-15 06:00:00,1.6,-1.8,78,0,,340,12,17,1027.5,0,4
2021-04-15 05:00:00,2021-04-15 07:00:00,1.9,-1.4,79,0,,340,13,19,1027.9,0,4
2021-04-15 06:00:00,2021-04-15 08:00:00,3,-1,75,0,0,340,13,18,1027.9,0,4
2021-04-15 07:00:00,2021-04-15 09:00:00,4,-1.4,68,0,,350,16,27,1027.9,0,4
2021-04-15 08:00:00,2021-04-15 10:00:00,4.9,-1.6,63,0,,360,19,29,1027.9,0,4
2021-04-15 09:00:00,2021-04-15 11:00:00,5.7,-2.2,57,0,,20,23,41,1028,5,4
2021-04-15 10:00:00,2021-04-15 12:00:00,6.9,-3.6,47,0,,20,26,44,1027.8,11,4
2021-04-15 11:00:00,2021-04-15 13:00:00,6.4,-5.3,43,0,,10,28,54,1027.7,0,4
2021-04-15 12:00:00,2021-04-15 14:00:00,6.6,-3.6,48,0,0,10,30,50,1027.4,0,4
2021-04-15 13:00:00,2021-04-15 15:00:00,7.1,-4,45,0,,360,28,46,1027,0,4
2021-04-15 14:00:00,2021-04-15 16:00:00,7.3,-5.1,41,0,,360,28,44,1026.5,0,4
2021-04-15 15:00:00,2021-04-15 17:00:00,7.4,-5.7,39,0,,10,25,46,1026.2,0,4
2021-04-15 16:00:00,2021-04-15 18:00:00,7.3,-4.2,44,0,,10,29,52,1026.2,0,4
2021-04-15 17:00:00,2021-04-15 19:00:00,5.3,-2.3,58,0,,20,29,49,1026.7,0,7
2021-04-15 18:00:00,2021-04-15 20:00:00,3.1,-0.5,77,0,0,20,27,54,1027,0,7
2021-04-15 19:00:00,2021-04-15 21:00:00,2.6,-0.2,82,0.2,,360,23,37,1027.2,0,12
2021-04-15 20:00:00,2021-04-15 22:00:00,2.5,0.1,84,0,,330,21,31,1026.9,0,4
2021-04-15 21:00:00,2021-04-15 23:00:00,3.1,0.8,85,0,,340,22,40,1026.2,0,7
2021-04-15 22:00:00,2021-04-16 00:00:00,3.3,0.9,84,0,,350,20,37,1025.7,0,4
2021-04-15 23:00:00,2021-04-16 01:00:00,3.7,0.9,82,0,,340,19,30,1025.4,0,4
2021-04-16 00:00:00,2021-04-16 02:00:00,3.9,0.6,79,0,0,340,21,30,1024.8,0,4
2021-04-16 01:00:00,2021-04-16 03:00:00,4.2,0.3,76,0,,350,17,26,1024.5,0,4
2021-04-16 02:00:00,2021-04-16 04:00:00,4.3,-0.1,73,0,,350,17,27,1024.4,0,4
2021-04-16 03:00:00,2021-04-16 05:00:00,4.3,-0.3,72,0,,350,18,28,1024.2,0,4
2021-04-16 04:00:00,2021-04-16 06:00:00,4.4,-0.2,72,0,,350,21,31,1024.2,0,4
2021-04-16 05:00:00,2021-04-16 07:00:00,4.4,0.2,74,0,,350,19,31,1024.4,0,4
2021-04-16 06:00:00,2021-04-16 08:00:00,4.5,0.5,75,0,0,360,21,31,1024.4,0,4
2021-04-16 07:00:00,2021-04-16 09:00:00,5.4,1,73,0,,360,21,34,1024.5,0,4
2021-04-16 08:00:00,2021-04-16 10:00:00,5.9,0.6,69,0,,10,23,33,1024.6,4,4
2021-04-16 09:00:00,2021-04-16 11:00:00,7.1,1.4,67,0,,360,22,34,1024.6,0,4
2021-04-16 10:00:00,2021-04-16 12:00:00,7.3,0.5,62,0,,360,23,31,1024.6,3,4
2021-04-16 11:00:00,2021-04-16 13:00:00,8.4,-0.1,55,0,,360,21,33,1024.3,0,4
2021-04-16 12:00:00,2021-04-16 14:00:00,9.8,-0.4,49,0,0,10,21,32,1024.2,31,3
2021-04-16 13:00:00,2021-04-16 15:00:00,11,-1.1,43,0,,350,18,31,1023.6,54,3
2021-04-16 14:00:00,2021-04-16 16:00:00,10.7,-1.4,43,0,,360,20,35,1023.4,30,4
2021-04-16 15:00:00,2021-04-16 17:00:00,11.2,-0.6,44,0,,360,19,31,1023,29,3
2021-04-16 16:00:00,2021-04-16 18:00:00,10.9,-1.5,42,0,,360,19,31,1022.9,10,4
2021-04-16 17:00:00,2021-04-16 19:00:00,9.2,-1.2,48,0,,10,21,35,1023.3,0,3
2021-04-16 18:00:00,2021-04-16 20:00:00,8.8,-1.6,48,0,0,10,22,36,1023.7,0,4
2021-04-16 19:00:00,2021-04-16 21:00:00,7.9,-1.9,50,0,,360,23,35,1024.1,0,4
2021-04-16 20:00:00,2021-04-16 22:00:00,7.4,-1.6,53,0,,10,22,33,1024.1,0,4
2021-04-16 21:00:00,2021-04-16 23:00:00,6.7,-1,58,0,,10,23,39,1024.2,0,4
2021-04-16 22:00:00,2021-04-17 00:00:00,6.6,-0.6,60,0,,360,19,32,1024.1,0,4
2021-04-16 23:00:00,2021-04-17 01:00:00,5.5,0.5,70,0.1,,20,21,38,1024.1,0,7
2021-04-17 00:00:00,2021-04-17 02:00:00,5.7,0.1,67,0.1,0,330,10,22,1023.2,0,4
2021-04-17 01:00:00,2021-04-17 03:00:00,5.8,0.1,67,0,,300,13,22,1022.6,0,4
2021-04-17 02:00:00,2021-04-17 04:00:00,6,0.3,67,0,,300,14,27,1022.4,0,4
2021-04-17 03:00:00,2021-04-17 05:00:00,5.8,0.1,67,0,,310,18,33,1021.9,0,4
2021-04-17 04:00:00,2021-04-17 06:00:00,5.9,0.2,67,0,,300,14,22,1021.8,0,4
2021-04-17 05:00:00,2021-04-17 07:00:00,6,-0.3,64,0,,330,14,25,1021.8,0,3
2021-04-17 06:00:00,2021-04-17 08:00:00,6.1,-0.2,64,0,0,360,17,26,1021.8,0,4
2021-04-17 07:00:00,2021-04-17 09:00:00,5.8,0.4,68,0,,350,16,24,1021.9,0,4
2021-04-17 08:00:00,2021-04-17 10:00:00,6.2,1.3,71,0,,360,16,22,1021.8,0,4
2021-04-17 09:00:00,2021-04-17 11:00:00,7.1,1.8,69,0,,20,12,21,1022,0,4
2021-04-17 10:00:00,2021-04-17 12:00:00,8.7,2.7,66,0,,10,10,18,1021.8,0,4
2021-04-17 11:00:00,2021-04-17 13:00:00,10.7,3.3,60,0,,360,9,22,1021.4,11,3
2021-04-17 12:00:00,2021-04-17 14:00:00,10.8,3.8,62,0,0,350,9,18,1021.1,3,17
2021-04-17 13:00:00,2021-04-17 15:00:00,11.1,4.5,64,0,,290,6,13,1020.8,0,4
2021-04-17 14:00:00,2021-04-17 16:00:00,11.5,4.7,63,0,,270,5,13,1020.6,0,17
2021-04-17 15:00:00,2021-04-17 17:00:00,12,5.4,64,0,,280,6,13,1020.4,0,4
2021-04-17 16:00:00,2021-04-17 18:00:00,12.6,5.5,62,0,,240,8,13,1020,12,3
2021-04-17 17:00:00,2021-04-17 19:00:00,11.6,5.5,66,0,,240,11,15,1019.7,27,3
2021-04-17 18:00:00,2021-04-17 20:00:00,11.2,5.7,69,0,0,200,12,17,1019.9,0,4
2021-04-17 19:00:00,2021-04-17 21:00:00,11.1,6,71,0,,260,9,24,1020.5,0,7
2021-04-17 20:00:00,2021-04-17 22:00:00,8.8,7.7,93,1.7,,60,17,31,1021,0,7
2021-04-17 21:00:00,2021-04-17 23:00:00,8.7,7.9,95,1.4,,40,6,13,1020.7,0,7
