time,time_local,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-02-06 23:00:00,2021-02-07 00:00:00,-4,-9.8,64,0,,70,34,51,1017.2,0,4
2021-02-07 00:00:00,2021-02-07 01:00:00,-4.1,-9.5,66,0,10,80,31,47,1016.3,0,4
2021-02-07 01:00:00,2021-02-07 02:00:00,-4,-9.8,64,0,,80,32,50,1016,0,4
2021-02-07 02:00:00,2021-02-07 03:00:00,-4.3,-11.5,57,0,,80,33,59,1014.9,0,4
2021-02-07 03:00:00,2021-02-07 04:00:00,-4.6,-11.6,58,0,,70,36,57,1015.2,0,4
2021-02-07 04:00:00,2021-02-07 05:00:00,-4.8,-11.8,58,0,,80,33,57,1014.8,0,4
2021-02-07 05:00:00,2021-02-07 06:00:00,-5.2,-11.8,60,0,,70,33,50,1013.8,0,14
2021-02-07 06:00:00,2021-02-07 07:00:00,-5.5,-11.6,62,0,10,80,34,51,1013.3,0,14
2021-02-07 07:00:00,2021-02-07 08:00:00,-5.7,-11.8,62,0,,80,33,51,1012.3,0,14
2021-02-07 08:00:00,2021-02-07 09:00:00,-6.2,-11.5,66,0,,80,34,59,1013,0,14
2021-02-07 09:00:00,2021-02-07 10:00:00,-7,-10,79,0.2,,70,35,54,1012.6,0,15
2021-02-07 10:00:00,2021-02-07 11:00:00,-6.9,-9.6,81,0.2,,70,36,53,1012.5,0,15
2021-02-07 11:00:00,2021-02-07 12:00:00,-6.7,-9.7,79,0,,70,39,57,1011.2,0,14
2021-02-07 12:00:00,2021-02-07 13:00:00,-6.2,-9.4,78,0.1,30,80,41,61,1010.8,0,14
2021-02-07 13:00:00,2021-02-07 14:00:00,-6.1,-9,80,0,,80,39,60,1010.4,0,15
2021-02-07 14:00:00,2021-02-07 15:00:00,-6.1,-8.7,82,0.2,,70,39,54,1009.4,0,14
2021-02-07 15:00:00,2021-02-07 16:00:00,-6.1,-10,74,0,,70,39,60,1009.7,0,14
2021-02-07 16:00:00,2021-02-07 17:00:00,-5.7,-11.4,64,0,,70,39,65,1009.5,0,14
2021-02-07 17:00:00,2021-02-07 18:00:00,-6,-10.6,70,0,,70,39,60,1009.6,0,14
2021-02-07 18:00:00,2021-02-07 19:00:00,-6.2,-9.7,76,0.2,60,70,35,55,1009.2,0,15
2021-02-07 19:00:00,2021-02-07 20:00:00,-6.1,-11.2,67,0,,70,35,54,1009.2,0,14
2021-02-07 20:00:00,2021-02-07 21:00:00,-6.2,-11.7,65,0,,70,38,60,1008.7,0,14
2021-02-07 21:00:00,2021-02-07 22:00:00,-6.1,-12.4,61,0,,70,40,64,1008.3,0,4
2021-02-07 22:00:00,2021-02-07 23:00:00,-6.1,-12.8,59,0,,70,38,59,1007.8,0,14
2021-02-07 23:00:00,2021-02-08 00:00:00,-6.4,-12.3,63,0,,70,39,59,1006.8,0,14
2021-02-08 00:00:00,2021-02-08 01:00:00,-6.5,-12.8,61,0,60,70,36,63,1006.6,0,4
2021-02-08 01:00:00,2021-02-08 02:00:00,-6.8,-12.9,62,0,,70,35,59,1006.2,0,14
2021-02-08 02:00:00,2021-02-08 03:00:00,-7.4,-13,64,0,,70,38,60,1005.9,0,4
2021-02-08 03:00:00,2021-02-08 04:00:00,-7.8,-12.9,67,0,,70,34,53,1005.6,0,4
2021-02-08 04:00:00,2021-02-08 05:00:00,-8.2,-13.1,68,0,,70,32,54,1005.2,0,4
2021-02-08 05:00:00,2021-02-08 06:00:00,-8.6,-12.9,71,0,,60,31,54,1005,0,14
2021-02-08 06:00:00,2021-02-08 07:00:00,-8.9,-12.9,73,0,60,60,31,42,1005.1,0,14
2021-02-08 07:00:00,2021-02-08 08:00:00,-9.2,-13,74,0.1,,60,28,41,1005.1,0,14
2021-02-08 08:00:00,2021-02-08 09:00:00,-9.1,-13.2,72,0,,60,29,42,1005,0,14
2021-02-08 09:00:00,2021-02-08 10:00:00,-9.3,-12.6,77,0,,60,28,41,1004.9,0,15
2021-02-08 10:00:00,2021-02-08 11:00:00,-9.3,-12,81,0.2,,60,26,37,1004.9,0,15
2021-02-08 11:00:00,2021-02-08 12:00:00,-9.1,-11.8,81,0.2,,60,27,41,1004.7,0,15
2021-02-08 12:00:00,2021-02-08 13:00:00,-9.3,-11.8,82,0.5,80,60,26,36,1004.3,0,15
2021-02-08 13:00:00,2021-02-08 14:00:00,-9.1,-12.4,77,0.3,,60,27,40,1003.8,0,15
2021-02-08 14:00:00,2021-02-08 15:00:00,-9.1,-12.2,78,0,,60,26,39,1003.6,0,14
2021-02-08 15:00:00,2021-02-08 16:00:00,-9.7,-12.3,81,0.3,,70,23,38,1003.7,0,15
2021-02-08 16:00:00,2021-02-08 17:00:00,-9.6,-12.1,82,0.2,,70,17,30,1003.7,0,14
2021-02-08 17:00:00,2021-02-08 18:00:00,-9.7,-12.3,81,0,,60,16,30,1003.9,0,14
2021-02-08 18:00:00,2021-02-08 19:00:00,-9.7,-12.3,81,0,100,60,16,22,1004,0,15
2021-02-08 19:00:00,2021-02-08 20:00:00,-9.7,-12.2,82,0.1,,60,16,23,1004,0,14
2021-02-08 20:00:00,2021-02-08 21:00:00,-9.6,-12.2,81,0,,60,16,22,1004,0,14
2021-02-08 21:00:00,2021-02-08 22:00:00,-9.8,-12.6,80,0,,60,14,22,1004,0,14
2021-02-08 22:00:00,2021-02-08 23:00:00,-10.9,-12.9,85,0,,60,12,21,1003.9,0,14
2021-02-08 23:00:00,2021-02-09 00:00:00,-11.7,-13.1,89,0,,40,8,11,1004,0,14
2021-02-09 00:00:00,2021-02-09 01:00:00,-10.2,-12.1,86,0,110,40,5,9,1003.9,0,14
2021-02-09 01:00:00,2021-02-09 02:00:00,-9.7,-12.2,82,0,,50,8,15,1004.2,0,14
2021-02-09 02:00:00,2021-02-09 03:00:00,-9.6,-12.2,81,0,,60,11,17,1004.2,0,14
2021-02-09 03:00:00,2021-02-09 04:00:00,-9.7,-11.9,84,0,,40,6,11,1004.5,0,14
2021-02-09 04:00:00,2021-02-09 05:00:00,-9.6,-11.8,84,0,,40,8,11,1004.6,0,14
2021-02-09 05:00:00,2021-02-09 06:00:00,-9.6,-11.9,83,0,,30,8,11,1004.6,0,14
2021-02-09 06:00:00,2021-02-09 07:00:00,-9.5,-11.7,84,0,110,40,9,11,1005,0,14
2021-02-09 07:00:00,2021-02-09 08:00:00,-9.4,-11.6,84,0,,50,7,11,1005.4,0,14
2021-02-09 08:00:00,2021-02-09 09:00:00,-9.2,-11.7,82,0,,50,6,8,1006,0,14
2021-02-09 09:00:00,2021-02-09 10:00:00,-8.5,-11.3,80,0,,40,5,8,1006.5,0,14
2021-02-09 10:00:00,2021-02-09 11:00:00,-8.4,-11.7,77,0,,70,4,8,1006.9,0,14
2021-02-09 11:00:00,2021-02-09 12:00:00,-7.7,-11.5,74,0,,50,3,5,1007,0,14
2021-02-09 12:00:00,2021-02-09 13:00:00,-6.9,-10.9,73,0,110,60,2,9,1007.1,0,14
2021-02-09 13:00:00,2021-02-09 14:00:00,-7.2,-11,74,0,,350,4,8,1007.1,0,14
2021-02-09 14:00:00,2021-02-09 15:00:00,-7.4,-10.6,78,0,,350,5,8,1007.4,0,14
2021-02-09 15:00:00,2021-02-09 16:00:00,-6.9,-9.9,79,0,,330,4,9,1007.6,0,14
2021-02-09 16:00:00,2021-02-09 17:00:00,-7.9,-10.9,79,0,,310,5,8,1007.9,0,14
2021-02-09 17:00:00,2021-02-09 18:00:00,-7.8,-9.7,86,0,,260,7,8,1008.3,0,14
2021-02-09 18:00:00,2021-02-09 19:00:00,-7.8,-9.6,87,0,120,250,7,8,1008.8,0,14
2021-02-09 19:00:00,2021-02-09 20:00:00,-7.9,-8.8,93,0,,220,5,9,1009,0,14
2021-02-09 20:00:00,2021-02-09 21:00:00,-7.9,-8.8,93,0,,240,5,9,1008.9,0,14
2021-02-09 21:00:00,2021-02-09 22:00:00,-7.9,-9.4,89,0,,240,6,9,1008.8,0,14
2021-02-09 22:00:00,2021-02-09 23:00:00,-8.6,-9.9,90,0,,260,4,5,1009,0,14
2021-02-09 23:00:00,2021-02-10 00:00:00,-8.9,-10,92,0,,250,8,8,1009.1,0,14
2021-02-10 00:00:00,2021-02-10 01:00:00,-8.9,-10,92,0,120,240,8,9,1009.2,0,14
2021-02-10 01:00:00,2021-02-10 02:00:00,-8.4,-9.9,89,0,,240,7,9,1009,0,14
2021-02-10 02:00:00,2021-02-10 03:00:00,-8.2,-9.7,89,0,,260,7,9,1008.7,0,14
2021-02-10 03:00:00,2021-02-10 04:00:00,-7.9,-8.8,93,0,,250,5,8,1008.5,0,14
2021-02-10 04:00:00,2021-02-10 05:00:00,-7.9,-9.8,86,0,,300,4,8,1008.6,0,14
2021-02-10 05:00:00,2021-02-10 06:00:00,-8.6,-9.8,91,0,,70,4,8,1008.8,0,4
2021-02-10 06:00:00,2021-02-10 07:00:00,-10.4,-11.9,89,0,120,280,3,7,1008.9,0,14
2021-02-10 07:00:00,2021-02-10 08:00:00,-9.9,-11,92,0,,250,5,8,1009.4,0,14
2021-02-10 08:00:00,2021-02-10 09:00:00,-8.9,-10,92,0,,250,5,9,1009.8,0,14
2021-02-10 09:00:00,2021-02-10 10:00:00,-8.2,-11,80,0,,260,4,9,1010.1,22,14
2021-02-10 10:00:00,2021-02-10 11:00:00,-7.6,-10.3,81,0,,260,8,11,1010.6,48,14
2021-02-10 11:00:00,2021-02-10 12:00:00,-6.9,-9.9,79,0,,260,11,13,1010.8,13,4
2021-02-10 12:00:00,2021-02-10 13:00:00,-5.6,-9.7,73,0,100,260,10,15,1011.1,15,3
2021-02-10 13:00:00,2021-02-10 14:00:00,-5.2,-12.4,57,0,,350,6,13,1011.7,40,2
2021-02-10 14:00:00,2021-02-10 15:00:00,-5.2,-12.6,56,0,,40,5,17,1012.2,60,2
2021-02-10 15:00:00,2021-02-10 16:00:00,-4.9,-12.3,56,0,,20,10,18,1012.9,60,2
2021-02-10 16:00:00,2021-02-10 17:00:00,-5.2,-11.5,61,0,,360,8,14,1013.5,42,2
2021-02-10 17:00:00,2021-02-10 18:00:00,-6.2,-10.4,72,0,,330,7,13,1014.3,0,1
2021-02-10 18:00:00,2021-02-10 19:00:00,-6.2,-10.1,74,0,100,340,8,11,1015.1,0,3
2021-02-10 19:00:00,2021-02-10 20:00:00,-6.3,-9.7,77,0,,350,10,13,1015.7,0,2
2021-02-10 20:00:00,2021-02-10 21:00:00,-10.9,-13.4,82,0,,320,8,11,1016.4,0,2
2021-02-10 21:00:00,2021-02-10 22:00:00,-10.4,-12.1,87,0,,290,7,9,1017.2,0,3
2021-02-10 22:00:00,2021-02-10 23:00:00,-10.5,-11.5,92,0,,280,7,9,1017.9,0,3
2021-02-10 23:00:00,2021-02-11 00:00:00,-8.9,-10.1,91,0,,270,8,11,1018.7,0,4
2021-02-11 00:00:00,2021-02-11 01:00:00,-7.9,-9.8,86,0,100,280,4,11,1019.3,0,4
2021-02-11 01:00:00,2021-02-11 02:00:00,-7.3,-8.8,89,0,,280,7,9,1019.9,0,4
2021-02-11 02:00:00,2021-02-11 03:00:00,-5.4,-6.9,89,0,,300,7,13,1020.3,0,14
2021-02-11 03:00:00,2021-02-11 04:00:00,-4.2,-5.9,88,0,,310,10,16,1020.8,0,4
2021-02-11 04:00:00,2021-02-11 05:00:00,-4.1,-5.9,87,0,,340,16,22,1021.6,0,14
2021-02-11 05:00:00,2021-02-11 06:00:00,-4,-5.8,87,0,,340,14,21,1022.3,0,14
2021-02-11 06:00:00,2021-02-11 07:00:00,-4.1,-6.2,85,0,100,330,13,22,1023,0,14
2021-02-11 07:00:00,2021-02-11 08:00:00,-4.2,-7,81,0,,330,14,22,1023.9,0,4
2021-02-11 08:00:00,2021-02-11 09:00:00,-4.3,-7.6,78,0,,330,18,28,1024.8,0,4
2021-02-11 09:00:00,2021-02-11 10:00:00,-4,-6.8,81,0,,340,17,25,1025.5,0,14
2021-02-11 10:00:00,2021-02-11 11:00:00,-3.8,-6.6,81,0.1,,340,15,22,1026.1,0,4
2021-02-11 11:00:00,2021-02-11 12:00:00,-3.1,-6.7,76,0,,350,12,18,1026.9,12,3
2021-02-11 12:00:00,2021-02-11 13:00:00,-2.6,-6.6,74,0,100,340,9,17,1027.1,22,4
2021-02-11 13:00:00,2021-02-11 14:00:00,-2.1,-7.4,67,0,,340,11,18,1027.4,6,4
2021-02-11 14:00:00,2021-02-11 15:00:00,-2.1,-6.8,70,0,,340,10,18,1028,34,3
2021-02-11 15:00:00,2021-02-11 16:00:00,-2,-6.7,70,0,,310,11,17,1028.6,26,4
2021-02-11 16:00:00,2021-02-11 17:00:00,-2.4,-6.6,73,0,,310,11,17,1029,0,4
2021-02-11 17:00:00,2021-02-11 18:00:00,-2.4,-6.1,76,0,,340,9,15,1029.7,0,4
2021-02-11 18:00:00,2021-02-11 19:00:00,-4.4,-7.2,81,0,90,10,9,13,1030.4,0,2
2021-02-11 19:00:00,2021-02-11 20:00:00,-6.1,-8.1,86,0,,340,8,13,1030.6,0,3
2021-02-11 20:00:00,2021-02-11 21:00:00,-6.4,-7.8,90,0,,330,9,13,1031,0,3
2021-02-11 21:00:00,2021-02-11 22:00:00,-8.8,-9.5,95,0,,330,4,8,1031.4,0,2
2021-02-11 22:00:00,2021-02-11 23:00:00,-8.4,-8.5,99,0,,270,3,5,1031.9,0,2
2021-02-11 23:00:00,2021-02-12 00:00:00,-7.4,-8.3,93,0,,340,5,9,1032.3,0,4
2021-02-12 00:00:00,2021-02-12 01:00:00,-6.2,-7,94,0,90,10,9,15,1032.6,0,4
2021-02-12 01:00:00,2021-02-12 02:00:00,-6,-7.1,92,0,,20,10,17,1032.7,0,4
2021-02-12 02:00:00,2021-02-12 03:00:00,-6.2,-7.3,92,0,,10,12,18,1033,0,4
2021-02-12 03:00:00,2021-02-12 04:00:00,-6.5,-7.4,93,0,,30,7,13,1033.1,0,4
2021-02-12 04:00:00,2021-02-12 05:00:00,-6.4,-7.3,93,0,,350,9,15,1033.5,0,4
2021-02-12 05:00:00,2021-02-12 06:00:00,-6.1,-7.2,92,0,,10,4,13,1033.6,0,4
2021-02-12 06:00:00,2021-02-12 07:00:00,-5.8,-7,91,0,90,360,5,13,1033.8,0,4
2021-02-12 07:00:00,2021-02-12 08:00:00,-7.2,-8.6,90,0,,340,7,14,1034.4,0,5
2021-02-12 08:00:00,2021-02-12 09:00:00,-7.3,-8.8,89,0,,310,6,9,1034.7,43,1
2021-02-12 09:00:00,2021-02-12 10:00:00,-5.2,-9.1,74,0,,320,9,21,1035,60,1
2021-02-12 10:00:00,2021-02-12 11:00:00,-3.4,-9,65,0,,360,13,20,1035.3,60,1
2021-02-12 11:00:00,2021-02-12 12:00:00,-2.7,-7.6,69,0,,10,14,26,1035.5,59,2
2021-02-12 12:00:00,2021-02-12 13:00:00,-2.5,-7.8,67,0,80,30,15,26,1035.7,60,2
2021-02-12 13:00:00,2021-02-12 14:00:00,-1.9,-8.9,59,0,,30,12,26,1035.8,60,2
2021-02-12 14:00:00,2021-02-12 15:00:00,-1.5,-9.8,53,0,,10,12,22,1035.7,60,1
2021-02-12 15:00:00,2021-02-12 16:00:00,-1.2,-10.6,49,0,,360,14,24,1036,60,2
2021-02-12 16:00:00,2021-02-12 17:00:00,-1.9,-9.5,56,0,,360,12,21,1036.4,39,3
2021-02-12 17:00:00,2021-02-12 18:00:00,-2.7,-8.6,64,0,,10,15,24,1036.9,0,2
2021-02-12 18:00:00,2021-02-12 19:00:00,-3.4,-8.3,69,0,70,360,13,24,1037.2,0,1
2021-02-12 19:00:00,2021-02-12 20:00:00,-4.2,-8.3,73,0,,350,12,18,1037.7,0,1
2021-02-12 20:00:00,2021-02-12 21:00:00,-4.7,-9.2,71,0,,350,13,22,1038,0,2
2021-02-12 21:00:00,2021-02-12 22:00:00,-5.5,-9.6,73,0,,340,13,17,1038.4,0,3
2021-02-12 22:00:00,2021-02-12 23:00:00,-6.5,-10,76,0,,340,12,17,1038.4,0,2
2021-02-12 23:00:00,2021-02-13 00:00:00,-8.7,-11.8,78,0,,330,9,17,1038.6,0,1
2021-02-13 00:00:00,2021-02-13 01:00:00,-10.2,-11.8,88,0,70,300,8,11,1038.8,0,1
2021-02-13 01:00:00,2021-02-13 02:00:00,-9.7,-11.6,86,0,,310,9,14,1038.8,0,1
2021-02-13 02:00:00,2021-02-13 03:00:00,-10.8,-11.8,92,0,,310,6,8,1039.1,0,1
2021-02-13 03:00:00,2021-02-13 04:00:00,-12.4,-13.7,90,0,,310,5,8,1039.2,0,1
2021-02-13 04:00:00,2021-02-13 05:00:00,-12.4,-13.6,91,0,,290,7,9,1039.5,0,1
2021-02-13 05:00:00,2021-02-13 06:00:00,-12.8,-14.2,89,0,,290,7,9,1039.7,0,3
2021-02-13 06:00:00,2021-02-13 07:00:00,-12.3,-13.9,88,0,70,270,8,11,1039.8,0,3
2021-02-13 07:00:00,2021-02-13 08:00:00,-11.1,-12.6,89,0,,260,10,13,1040.1,0,3
2021-02-13 08:00:00,2021-02-13 09:00:00,-9.9,-11.5,88,0,,260,10,13,1040.5,0,3
2021-02-13 09:00:00,2021-02-13 10:00:00,-8.8,-10.6,87,0,,260,5,8,1040.6,0,3
2021-02-13 10:00:00,2021-02-13 11:00:00,-7.4,-9.6,84,0,,230,7,9,1040.9,1,3
2021-02-13 11:00:00,2021-02-13 12:00:00,-0.9,-7.9,59,0,,200,4,9,1041.2,48,2
2021-02-13 12:00:00,2021-02-13 13:00:00,-0.9,-6.9,64,0,70,160,5,8,1041.2,60,2
2021-02-13 13:00:00,2021-02-13 14:00:00,0.1,-5.9,64,0,,180,4,10,1040.9,34,3
2021-02-13 14:00:00,2021-02-13 15:00:00,-1.1,-6.6,66,0,,350,9,18,1040.9,7,3
2021-02-13 15:00:00,2021-02-13 16:00:00,-0.9,-5.9,69,0,,300,13,21,1040.8,55,3
2021-02-13 16:00:00,2021-02-13 17:00:00,-1.9,-5.9,74,0,,310,11,18,1041,48,3
2021-02-13 17:00:00,2021-02-13 18:00:00,-4.9,-6.9,86,0,,280,9,13,1041.3,0,2
2021-02-13 18:00:00,2021-02-13 19:00:00,-6.5,-8.3,87,0,60,280,10,15,1041.7,0,2
2021-02-13 19:00:00,2021-02-13 20:00:00,-6.9,-8.8,86,0,,270,13,17,1041.9,0,2
2021-02-13 20:00:00,2021-02-13 21:00:00,-7.9,-8.8,93,0,,270,13,19,1042.1,0,1
2021-02-13 21:00:00,2021-02-13 22:00:00,-8.9,-10,92,0,,270,13,17,1042.2,0,1
2021-02-13 22:00:00,2021-02-13 23:00:00,-9.1,-10.2,92,0,,260,13,17,1042.4,0,1
