time,time_local,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-03-13 23:00:00,2021-03-14 00:00:00,5.2,0.9,74,0,,230,39,53,994.3,0,2
2021-03-14 00:00:00,2021-03-14 01:00:00,5.2,0.6,72,0,0,230,36,53,994.1,0,2
2021-03-14 01:00:00,2021-03-14 02:00:00,4.8,0.2,72,0,,230,42,61,994.5,0,3
2021-03-14 02:00:00,2021-03-14 03:00:00,5.1,0.5,72,0,,230,38,53,994.7,0,7
2021-03-14 03:00:00,2021-03-14 04:00:00,5.1,0.5,72,0,,230,42,58,994.8,0,7
2021-03-14 04:00:00,2021-03-14 05:00:00,4.1,2,86,0.2,,240,41,64,995.7,0,7
2021-03-14 05:00:00,2021-03-14 06:00:00,4.1,2.6,90,1.2,,250,40,60,996.5,0,7
2021-03-14 06:00:00,2021-03-14 07:00:00,3.9,2.3,89,1.3,0,250,38,57,997.3,0,7
2021-03-14 07:00:00,2021-03-14 08:00:00,3.9,2.4,90,0.5,,250,37,56,998.9,0,7
2021-03-14 08:00:00,2021-03-14 09:00:00,3.9,2.6,91,0.2,,260,35,50,1000.4,0,7
2021-03-14 09:00:00,2021-03-14 10:00:00,4.7,2.9,88,0,,260,31,46,1001.6,0,7
2021-03-14 10:00:00,2021-03-14 11:00:00,4.9,2.9,87,0.4,,260,36,54,1002.7,0,17
2021-03-14 11:00:00,2021-03-14 12:00:00,6.3,3.6,83,0.2,,280,34,53,1003.8,0,4
2021-03-14 12:00:00,2021-03-14 13:00:00,6.7,3,77,0,0,280,35,54,1004.6,2,4
2021-03-14 13:00:00,2021-03-14 14:00:00,5.9,3.7,86,0.2,,290,30,51,1005.2,0,17
2021-03-14 14:00:00,2021-03-14 15:00:00,7.4,4,79,0,,280,26,38,1005.6,19,4
2021-03-14 15:00:00,2021-03-14 16:00:00,7.8,3.1,72,0,,270,23,43,1005.7,29,3
2021-03-14 16:00:00,2021-03-14 17:00:00,5.6,2.8,82,0.4,,280,22,42,1006.5,14,17
2021-03-14 17:00:00,2021-03-14 18:00:00,5,2.7,85,0.2,,290,19,52,1007.1,8,17
2021-03-14 18:00:00,2021-03-14 19:00:00,4.8,3.3,90,1.2,0,280,20,45,1007.8,0,3
2021-03-14 19:00:00,2021-03-14 20:00:00,4.6,3.3,91,0,,240,16,21,1008,0,4
2021-03-14 20:00:00,2021-03-14 21:00:00,4.8,2.5,85,0.4,,250,17,29,1008.3,0,4
2021-03-14 21:00:00,2021-03-14 22:00:00,4.7,3,89,0,,240,16,33,1008.4,0,17
2021-03-14 22:00:00,2021-03-14 23:00:00,3.9,2.4,90,0,,230,18,31,1008.4,0,4
2021-03-14 23:00:00,2021-03-15 00:00:00,2.9,1.9,93,0,,250,15,20,1008.1,0,4
2021-03-15 00:00:00,2021-03-15 01:00:00,4.1,2.8,91,0,0,260,16,23,1007.8,0,4
2021-03-15 01:00:00,2021-03-15 02:00:00,3.2,2.2,93,0,,250,16,22,1007.8,0,4
2021-03-15 02:00:00,2021-03-15 03:00:00,3.1,2.2,94,0,,250,16,21,1007.5,0,4
2021-03-15 03:00:00,2021-03-15 04:00:00,3.4,2.4,93,0,,240,16,21,1007,0,4
2021-03-15 04:00:00,2021-03-15 05:00:00,2.6,1.7,94,0,,240,16,21,1007,0,3
2021-03-15 05:00:00,2021-03-15 06:00:00,2.7,1.8,94,0,,230,15,21,1006.9,0,3
2021-03-15 06:00:00,2021-03-15 07:00:00,2.5,1.3,92,0,0,230,16,21,1006.8,0,4
2021-03-15 07:00:00,2021-03-15 08:00:00,3.5,1.9,89,0,,240,16,22,1006.8,7,4
2021-03-15 08:00:00,2021-03-15 09:00:00,4.2,2.2,87,0,,230,15,22,1006.9,0,4
2021-03-15 09:00:00,2021-03-15 10:00:00,5.2,2.7,84,0,,230,18,24,1007,0,4
2021-03-15 10:00:00,2021-03-15 11:00:00,5.7,3,83,0,,240,19,31,1006.7,0,4
2021-03-15 11:00:00,2021-03-15 12:00:00,6.8,2.7,75,0,,240,21,35,1006.2,37,4
2021-03-15 12:00:00,2021-03-15 13:00:00,7.9,3.7,75,0,0,250,22,35,1005.9,7,3
2021-03-15 13:00:00,2021-03-15 14:00:00,7.7,1.5,65,0,,240,26,38,1005.6,31,3
2021-03-15 14:00:00,2021-03-15 15:00:00,6.7,1.8,71,0,,260,26,40,1005.6,1,17
2021-03-15 15:00:00,2021-03-15 16:00:00,6.7,3,77,0.5,,250,19,35,1005.5,7,4
2021-03-15 16:00:00,2021-03-15 17:00:00,5.4,3.1,85,0.7,,240,23,45,1005.5,0,17
2021-03-15 17:00:00,2021-03-15 18:00:00,4.9,2.9,87,1.4,,250,16,32,1005.5,0,17
2021-03-15 18:00:00,2021-03-15 19:00:00,4.9,3.7,92,0.3,0,260,14,22,1006.2,0,7
2021-03-15 19:00:00,2021-03-15 20:00:00,5,3.8,92,0.3,,280,18,28,1006.8,0,17
2021-03-15 20:00:00,2021-03-15 21:00:00,4.9,3.9,93,1.8,,290,18,30,1007.3,0,17
2021-03-15 21:00:00,2021-03-15 22:00:00,5.1,3.6,90,0,,300,23,42,1008,0,17
2021-03-15 22:00:00,2021-03-15 23:00:00,5,3.7,91,0.5,,290,21,33,1008.5,0,7
2021-03-15 23:00:00,2021-03-16 00:00:00,4.9,3.2,89,0,,310,23,38,1009,0,4
2021-03-16 00:00:00,2021-03-16 01:00:00,4.5,3.3,92,0,0,300,21,34,1009.6,0,7
2021-03-16 01:00:00,2021-03-16 02:00:00,4.3,3.1,92,0,,300,22,35,1010.4,0,7
2021-03-16 02:00:00,2021-03-16 03:00:00,4.2,3.2,93,0,,300,22,40,1010.8,0,7
2021-03-16 03:00:00,2021-03-16 04:00:00,4.1,2.5,89,0,,310,25,41,1011.4,0,4
2021-03-16 04:00:00,2021-03-16 05:00:00,3.9,1.8,86,0,,310,27,47,1012.2,0,7
2021-03-16 05:00:00,2021-03-16 06:00:00,3.7,1.4,85,0,,310,26,40,1013,0,4
2021-03-16 06:00:00,2021-03-16 07:00:00,3.8,0.8,81,0,0,310,23,36,1013.9,0,4
2021-03-16 07:00:00,2021-03-16 08:00:00,3.8,0.7,80,0,,320,22,47,1014.7,0,4
2021-03-16 08:00:00,2021-03-16 09:00:00,4,0,75,0,,310,23,36,1015.5,0,4
2021-03-16 09:00:00,2021-03-16 10:00:00,4.3,0.4,76,0,,310,23,40,1016.3,0,4
2021-03-16 10:00:00,2021-03-16 11:00:00,5,0.4,72,0,,300,23,39,1016.5,3,3
2021-03-16 11:00:00,2021-03-16 12:00:00,6.3,0.2,65,0,,320,26,41,1016.8,18,3
2021-03-16 12:00:00,2021-03-16 13:00:00,6.7,0.2,63,0,0,320,23,36,1016.9,2,3
2021-03-16 13:00:00,2021-03-16 14:00:00,6.5,0.8,67,0,,300,26,37,1016.9,1,3
2021-03-16 14:00:00,2021-03-16 15:00:00,7.1,-0.1,60,0,,300,23,35,1017.1,0,3
2021-03-16 15:00:00,2021-03-16 16:00:00,7.2,-0.3,59,0,,310,23,36,1017.5,0,3
2021-03-16 16:00:00,2021-03-16 17:00:00,7.4,-0.6,57,0,,320,22,36,1017.4,18,3
2021-03-16 17:00:00,2021-03-16 18:00:00,7,-0.7,58,0,,320,18,31,1017.7,38,3
2021-03-16 18:00:00,2021-03-16 19:00:00,5.7,-0.8,63,0,0,330,12,21,1018.4,0,3
2021-03-16 19:00:00,2021-03-16 20:00:00,4.8,-1,66,0,,360,9,15,1018.8,0,1
2021-03-16 20:00:00,2021-03-16 21:00:00,3.5,-0.9,73,0,,350,10,16,1019.1,0,1
2021-03-16 21:00:00,2021-03-16 22:00:00,2.8,-1,76,0,,340,10,17,1019.4,0,1
2021-03-16 22:00:00,2021-03-16 23:00:00,1.2,-1.9,80,0,,340,9,17,1019.7,0,1
2021-03-16 23:00:00,2021-03-17 00:00:00,-1.1,-3.1,86,0,,300,7,11,1019.8,0,1
2021-03-17 00:00:00,2021-03-17 01:00:00,-0.3,-1.7,90,0,0,290,7,11,1019.7,0,3
2021-03-17 01:00:00,2021-03-17 02:00:00,0.1,-1.7,88,0,,300,9,13,1019.7,0,3
2021-03-17 02:00:00,2021-03-17 03:00:00,0,-1.3,91,0,,290,5,9,1019.6,0,4
2021-03-17 03:00:00,2021-03-17 04:00:00,0.8,-0.5,91,0,,270,6,11,1019.6,0,4
2021-03-17 04:00:00,2021-03-17 05:00:00,1.3,-0.2,90,0,,280,10,13,1019.6,0,4
2021-03-17 05:00:00,2021-03-17 06:00:00,1.3,0.1,92,0,,300,12,15,1019.9,0,4
2021-03-17 06:00:00,2021-03-17 07:00:00,1,0.1,94,0,0,300,12,17,1020.4,0,4
2021-03-17 07:00:00,2021-03-17 08:00:00,1.7,0.2,90,0,,310,10,15,1020.8,0,4
2021-03-17 08:00:00,2021-03-17 09:00:00,2.2,0.6,89,0,,300,14,21,1021.1,0,4
2021-03-17 09:00:00,2021-03-17 10:00:00,3.4,0.8,83,0,,320,11,17,1021.4,0,4
2021-03-17 10:00:00,2021-03-17 11:00:00,3.9,1.6,85,0,,330,12,18,1021.8,0,7
2021-03-17 11:00:00,2021-03-17 12:00:00,4.2,1.2,81,0.1,,340,9,17,1021.9,0,4
2021-03-17 12:00:00,2021-03-17 13:00:00,4.3,1.7,83,0.2,0,350,10,17,1022.1,0,17
2021-03-17 13:00:00,2021-03-17 14:00:00,5.5,2.3,80,0,,330,12,18,1021.9,7,4
2021-03-17 14:00:00,2021-03-17 15:00:00,3.3,0.9,84,1.3,,340,14,28,1022.3,19,17
2021-03-17 15:00:00,2021-03-17 16:00:00,3.4,1.8,89,1.4,,10,13,35,1022.7,0,17
2021-03-17 16:00:00,2021-03-17 17:00:00,4.1,1.3,82,0,,330,12,26,1023.2,14,17
2021-03-17 17:00:00,2021-03-17 18:00:00,3.5,0.7,82,0,,330,7,15,1023.3,36,3
2021-03-17 18:00:00,2021-03-17 19:00:00,2.5,1.3,92,0,0,290,10,15,1023.7,0,2
2021-03-17 19:00:00,2021-03-17 20:00:00,1.8,0.5,91,0,,300,12,15,1024,0,1
2021-03-17 20:00:00,2021-03-17 21:00:00,1.9,-0.2,86,0,,310,9,13,1024.3,0,2
2021-03-17 21:00:00,2021-03-17 22:00:00,1.4,-0.7,86,0,,340,8,11,1024.5,0,1
2021-03-17 22:00:00,2021-03-17 23:00:00,0.5,-1.1,89,0,,340,7,9,1024.7,0,1
2021-03-17 23:00:00,2021-03-18 00:00:00,-1.1,-1.9,94,0,,310,4,5,1024.8,0,1
2021-03-18 00:00:00,2021-03-18 01:00:00,-1.9,-2.5,96,0,0,310,5,9,1024.8,0,1
2021-03-18 01:00:00,2021-03-18 02:00:00,-2.2,-3,94,0,,330,4,8,1024.3,0,1
