time,time_local,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2020-12-12 23:00:00,2020-12-13 00:00:00,2.1,1.1,93,0,,90,5,11,1006.4,0,4
2020-12-13 00:00:00,2020-12-13 01:00:00,2.1,1.1,93,0,0,80,5,8,1006.6,0,4
2020-12-13 01:00:00,2020-12-13 02:00:00,2.1,1.1,93,0,,70,5,8,1007,0,4
2020-12-13 02:00:00,2020-12-13 03:00:00,2.1,1.1,93,0,,70,5,8,1007.5,0,4
2020-12-13 03:00:00,2020-12-13 04:00:00,2.1,2.1,100,0,,50,5,8,1007.8,0,4
2020-12-13 04:00:00,2020-12-13 05:00:00,2.1,2.1,100,0,,90,4,8,1008.1,0,4
2020-12-13 05:00:00,2020-12-13 06:00:00,2.1,2.1,100,0,,20,4,8,1008.6,0,4
2020-12-13 06:00:00,2020-12-13 07:00:00,2.1,2.1,100,0,0,50,5,8,1009,0,7
2020-12-13 07:00:00,2020-12-13 08:00:00,2.1,2.1,100,0,,60,5,9,1009.4,0,4
2020-12-13 08:00:00,2020-12-13 09:00:00,2.1,2.1,100,0,,70,5,8,1010.1,0,4
2020-12-13 09:00:00,2020-12-13 10:00:00,3.1,2.1,93,0,,50,5,8,1010.8,0,4
2020-12-13 10:00:00,2020-12-13 11:00:00,3.1,2.1,93,0,,60,8,9,1011.3,0,4
2020-12-13 11:00:00,2020-12-13 12:00:00,3.1,2.1,93,0,,80,5,9,1011.3,0,4
2020-12-13 12:00:00,2020-12-13 13:00:00,4.1,3.1,93,0,0,90,2,8,1011.6,0,4
2020-12-13 13:00:00,2020-12-13 14:00:00,4.1,3.1,93,0,,30,4,4,1011.7,0,4
2020-12-13 14:00:00,2020-12-13 15:00:00,4.1,3.1,93,0,,60,5,8,1012.1,0,4
2020-12-13 15:00:00,2020-12-13 16:00:00,4.1,3.1,93,0,,70,8,9,1012.8,0,4
2020-12-13 16:00:00,2020-12-13 17:00:00,3.1,3.1,100,0,,70,11,15,1013,0,4
2020-12-13 17:00:00,2020-12-13 18:00:00,3.1,3.1,100,0,,90,4,13,1013.8,0,4
2020-12-13 18:00:00,2020-12-13 19:00:00,3.1,3.1,100,0,0,100,9,12,1014,0,5
2020-12-13 19:00:00,2020-12-13 20:00:00,3.1,3.1,100,0,,80,8,11,1014.2,0,5
2020-12-13 20:00:00,2020-12-13 21:00:00,3.1,3.1,100,0,,100,8,11,1014.5,0,5
2020-12-13 21:00:00,2020-12-13 22:00:00,3.1,3.1,100,0,,100,9,13,1014.6,0,4
2020-12-13 22:00:00,2020-12-13 23:00:00,3.1,3.1,100,0,,110,5,10,1015,0,4
2020-12-13 23:00:00,2020-12-14 00:00:00,3.1,3.1,100,0,,120,9,13,1014.8,0,5
2020-12-14 00:00:00,2020-12-14 01:00:00,4.1,4.1,100,0,0,150,8,17,1014.8,0,5
2020-12-14 01:00:00,2020-12-14 02:00:00,4.1,4.1,100,0,,150,9,15,1014.7,0,4
2020-12-14 02:00:00,2020-12-14 03:00:00,4.1,4.1,100,0,,120,5,13,1015,0,4
2020-12-14 03:00:00,2020-12-14 04:00:00,4.1,4.1,100,0,,130,8,10,1014.5,0,5
2020-12-14 04:00:00,2020-12-14 05:00:00,4.1,4.1,100,0,,170,11,15,1014.6,0,5
2020-12-14 05:00:00,2020-12-14 06:00:00,4.1,4.1,100,0,,140,11,17,1014.7,0,5
2020-12-14 06:00:00,2020-12-14 07:00:00,3.1,3.1,100,0,0,150,9,15,1014.9,0,5
2020-12-14 07:00:00,2020-12-14 08:00:00,3.1,3.1,100,0,,130,13,21,1014.7,0,4
2020-12-14 08:00:00,2020-12-14 09:00:00,3.1,3.1,100,0,,140,8,17,1015,0,4
2020-12-14 09:00:00,2020-12-14 10:00:00,3.1,3.1,100,0,,150,15,22,1014.9,0,4
2020-12-14 10:00:00,2020-12-14 11:00:00,4.1,3.1,93,0,,150,17,27,1014.5,1,4
2020-12-14 11:00:00,2020-12-14 12:00:00,5.1,4.1,93,0,,160,17,26,1014.4,2,4
2020-12-14 12:00:00,2020-12-14 13:00:00,6.1,4.1,87,0,0,170,18,28,1014,16,4
2020-12-14 13:00:00,2020-12-14 14:00:00,7.1,4.1,81,0,,160,17,25,1013.6,50,4
2020-12-14 14:00:00,2020-12-14 15:00:00,7.1,5.1,87,0,,160,13,21,1013.5,2,4
